trade_num,position_id,entry_deal_ticket,exit_deal_ticket,symbol,direction,grid_level,level_number,volume_lots,open_time,close_time,duration_seconds,duration_formatted,open_price,close_price,price_change,points_captured,gross_profit_usd,commission_usd,swap_usd,net_profit_usd,is_win,exit_type,exit_comment,sl_recorded_price,sl_slippage_points,account_balance_after_trade,cumulative_net_profit,day_of_week,hour_of_day,date
405,9626992,3442826,3444366,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-24 16:18:33.641,2026-08-24 16:42:29.715,1436.07,23m 56s,4659.33,4672.86,13.53,-13.53,-13.53,0.0,0.0,-13.53,0,BASKET_CLOSE,STR CLOSE,,,2091.52,1091.52,Monday,16,2026-08-24
406,9627065,3442904,3444365,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-24 16:19:24.678,2026-08-24 16:42:29.603,1384.92,23m 4s,4660.89,4672.87,11.98,-11.98,-11.98,0.0,0.0,-11.98,0,BASKET_CLOSE,STR CLOSE,,,2079.54,1079.54,Monday,16,2026-08-24
407,9627107,3442941,3444364,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-24 16:19:48.612,2026-08-24 16:42:29.491,1360.88,22m 40s,4664.01,4672.87,8.86,-8.86,-8.86,0.0,0.0,-8.86,0,BASKET_CLOSE,STR CLOSE,,,2070.68,1070.68,Monday,16,2026-08-24
408,9627166,3442988,3444363,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 16:19:57.972,2026-08-24 16:42:29.379,1351.41,22m 31s,4665.57,4672.93,7.36,-7.36,-7.36,0.0,0.0,-7.36,0,BASKET_CLOSE,STR CLOSE,,,2063.32,1063.32,Monday,16,2026-08-24
409,9626341,3443051,3443492,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-24 16:20:58.392,2026-08-24 16:29:32.005,513.61,8m 33s,4668.69,4673.54,4.85,4.85,4.85,0.0,0.0,4.85,1,TRAILING_STOP,[sl 4673.54],4673.54,0.0,2068.17,1068.17,Monday,16,2026-08-24
410,9627690,3443519,3443847,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-24 16:29:59.216,2026-08-24 16:35:15.952,316.74,5m 16s,4671.81,4675.87,4.06,4.06,4.06,0.0,0.0,4.06,1,TRAILING_STOP,[sl 4675.87],4675.87,0.0,2072.23,1072.23,Monday,16,2026-08-24
411,9628899,3444100,3444362,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-24 16:38:15.457,2026-08-24 16:42:29.266,253.81,4m 13s,4674.93,4672.92,-2.01,-2.01,-2.01,0.0,0.0,-2.01,0,BASKET_CLOSE,STR CLOSE,,,2070.22,1070.22,Monday,16,2026-08-24
412,9630578,3444379,3444994,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 16:42:50.128,2026-08-24 16:50:35.430,465.3,7m 45s,4670.92,4662.95,-7.97,7.97,7.97,0.0,0.0,7.97,1,BASKET_CLOSE,STR CLOSE,,,2078.19,1078.19,Monday,16,2026-08-24
413,9630581,3444729,3444993,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-24 16:48:27.649,2026-08-24 16:50:35.318,127.67,2m 7s,4669.36,4662.9,-6.46,6.46,6.46,0.0,0.0,6.46,1,BASKET_CLOSE,STR CLOSE,,,2084.65,1084.65,Monday,16,2026-08-24
414,9630584,3444810,3444992,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-24 16:49:42.367,2026-08-24 16:50:35.205,52.84,52s,4667.8,4662.84,-4.96,4.96,4.96,0.0,0.0,4.96,1,BASKET_CLOSE,STR CLOSE,,,2089.61,1089.61,Monday,16,2026-08-24
415,9630587,3444838,3444991,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-24 16:49:52.770,2026-08-24 16:50:35.093,42.32,42s,4666.24,4662.95,-3.29,3.29,3.29,0.0,0.0,3.29,1,BASKET_CLOSE,STR CLOSE,,,2092.9,1092.9,Monday,16,2026-08-24
416,9630591,3444893,3444990,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-24 16:50:07.700,2026-08-24 16:50:34.981,27.28,27s,4664.68,4662.95,-1.73,1.73,1.73,0.0,0.0,1.73,1,BASKET_CLOSE,STR CLOSE,,,2094.63,1094.63,Monday,16,2026-08-24
417,9630595,3444960,3444989,XAUUSD.u,SELL,STR S6,6,0.01,2026-08-24 16:50:23.426,2026-08-24 16:50:34.869,11.44,11s,4663.12,4662.9,-0.22,0.22,0.22,0.0,0.0,0.22,1,BASKET_CLOSE,STR CLOSE,,,2094.85,1094.85,Monday,16,2026-08-24
418,9630598,3444979,3444988,XAUUSD.u,SELL,STR S7,7,0.01,2026-08-24 16:50:30.589,2026-08-24 16:50:34.757,4.17,4s,4661.56,4662.77,1.21,-1.21,-1.21,0.0,0.0,-1.21,0,BASKET_CLOSE,STR CLOSE,,,2093.64,1093.64,Monday,16,2026-08-24
419,9632279,3445005,3445172,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 16:50:47.869,2026-08-24 16:52:16.491,88.62,1m 28s,4661.45,4660.38,-1.07,1.07,1.07,0.0,0.0,1.07,1,TRAILING_STOP,[sl 4660.38],4660.38,0.0,2094.71,1094.71,Monday,16,2026-08-24
420,9632281,3445042,3446291,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-24 16:51:16.104,2026-08-24 17:04:45.310,809.21,13m 29s,4659.9,4675.85,15.95,-15.95,-15.95,0.0,0.0,-15.95,0,BASKET_CLOSE,STR CLOSE,,,2078.76,1078.76,Monday,16,2026-08-24
421,9632283,3445070,3446290,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-24 16:51:23.044,2026-08-24 17:04:45.195,802.15,13m 22s,4658.35,4675.84,17.49,-17.49,-17.49,0.0,0.0,-17.49,0,BASKET_CLOSE,STR CLOSE,,,2061.27,1061.27,Monday,16,2026-08-24
422,9632613,3445281,3446287,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 16:53:14.701,2026-08-24 17:04:44.855,690.15,11m 30s,4661.45,4675.99,14.54,-14.54,-14.54,0.0,0.0,-14.54,0,BASKET_CLOSE,STR CLOSE,,,2046.73,1046.73,Monday,16,2026-08-24
423,9632278,3445352,3445788,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-24 16:53:32.856,2026-08-24 16:57:55.583,262.73,4m 22s,4664.55,4674.26,9.71,9.71,9.71,0.0,0.0,9.71,1,TRAILING_STOP,[sl 4674.26],4674.26,0.0,2056.44,1056.44,Monday,16,2026-08-24
424,9632280,3445417,3445789,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-24 16:53:35.548,2026-08-24 16:57:55.584,260.04,4m 20s,4666.1,4674.26,8.16,8.16,8.16,0.0,0.0,8.16,1,TRAILING_STOP,[sl 4674.26],4674.26,0.0,2064.6,1064.6,Monday,16,2026-08-24
425,9632282,3445541,3445790,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-24 16:54:50.148,2026-08-24 16:57:55.584,185.44,3m 5s,4667.65,4674.26,6.61,6.61,6.61,0.0,0.0,6.61,1,TRAILING_STOP,[sl 4674.26],4674.26,0.0,2071.21,1071.21,Monday,16,2026-08-24
426,9632284,3445682,3445791,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-24 16:56:16.974,2026-08-24 16:57:55.584,98.61,1m 38s,4669.2,4674.26,5.06,5.06,5.06,0.0,0.0,5.06,1,TRAILING_STOP,[sl 4674.26],4674.26,0.0,2076.27,1076.27,Monday,16,2026-08-24
427,9632286,3445702,3445792,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-24 16:56:31.341,2026-08-24 16:57:55.584,84.24,1m 24s,4670.75,4674.26,3.51,3.51,3.51,0.0,0.0,3.51,1,TRAILING_STOP,[sl 4674.26],4674.26,0.0,2079.78,1079.78,Monday,16,2026-08-24
428,9632288,3445744,3445825,XAUUSD.u,BUY,STR B6,6,0.01,2026-08-24 16:57:22.780,2026-08-24 16:58:49.876,87.1,1m 27s,4672.3,4672.71,0.41,0.41,0.41,0.0,0.0,0.41,1,TRAILING_STOP,[sl 4672.71],4672.71,0.0,2080.19,1080.19,Monday,16,2026-08-24
429,9632290,3445751,3446289,XAUUSD.u,BUY,STR B7,7,0.01,2026-08-24 16:57:35.651,2026-08-24 17:04:45.083,429.43,7m 9s,4673.85,4675.89,2.04,2.04,2.04,0.0,0.0,2.04,1,BASKET_CLOSE,STR CLOSE,,,2082.23,1082.23,Monday,16,2026-08-24
430,9632292,3445766,3446288,XAUUSD.u,BUY,STR B8,8,0.01,2026-08-24 16:57:39.029,2026-08-24 17:04:44.970,425.94,7m 5s,4675.4,4675.89,0.49,0.49,0.49,0.0,0.0,0.49,1,BASKET_CLOSE,STR CLOSE,,,2082.72,1082.72,Monday,16,2026-08-24
431,9633184,3445843,3446286,XAUUSD.u,BUY,STR B6,6,0.01,2026-08-24 16:59:06.887,2026-08-24 17:04:44.743,337.86,5m 37s,4672.3,4676.0,3.7,3.7,3.7,0.0,0.0,3.7,1,BASKET_CLOSE,STR CLOSE,,,2086.42,1086.42,Monday,16,2026-08-24
432,9633205,3445865,3446285,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-24 16:59:33.334,2026-08-24 17:04:44.631,311.3,5m 11s,4670.75,4676.05,5.3,5.3,5.3,0.0,0.0,5.3,1,BASKET_CLOSE,STR CLOSE,,,2091.72,1091.72,Monday,16,2026-08-24
433,9633268,3445897,3446284,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-24 17:00:31.509,2026-08-24 17:04:44.518,253.01,4m 13s,4669.2,4676.13,6.93,6.93,6.93,0.0,0.0,6.93,1,BASKET_CLOSE,STR CLOSE,,,2098.65,1098.65,Monday,17,2026-08-24
434,9633328,3445956,3446283,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-24 17:00:42.226,2026-08-24 17:04:44.406,242.18,4m 2s,4667.65,4676.12,8.47,8.47,8.47,0.0,0.0,8.47,1,BASKET_CLOSE,STR CLOSE,,,2107.12,1107.12,Monday,17,2026-08-24
435,9633467,3446097,3446282,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-24 17:02:02.830,2026-08-24 17:04:44.294,161.46,2m 41s,4666.1,4676.13,10.03,10.03,10.03,0.0,0.0,10.03,1,BASKET_CLOSE,STR CLOSE,,,2117.15,1117.15,Monday,17,2026-08-24
436,9633668,3446353,3446811,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 17:05:31.168,2026-08-24 17:12:41.080,429.91,7m 9s,4674.29,4674.25,-0.04,0.04,0.04,0.0,0.0,0.04,1,TRAILING_STOP,[sl 4674.25],4674.25,0.0,2117.19,1117.19,Monday,17,2026-08-24
437,9633670,3446526,3447383,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-24 17:10:12.004,2026-08-24 17:25:20.381,908.38,15m 8s,4672.73,4671.43,-1.3,1.3,1.3,0.0,0.0,1.3,1,TRAILING_STOP,[sl 4671.43],4671.43,0.0,2118.49,1118.49,Monday,17,2026-08-24
438,9633672,3446544,3448185,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-24 17:11:17.424,2026-08-24 17:40:12.294,1734.87,28m 54s,4671.17,4666.66,-4.51,4.51,4.51,0.0,0.0,4.51,1,TRAILING_STOP,[sl 4666.66],4666.66,0.0,2123.0,1123.0,Monday,17,2026-08-24
439,9634226,3446813,3447219,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 17:12:41.293,2026-08-24 17:18:30.258,348.96,5m 48s,4674.29,4672.94,-1.35,1.35,1.35,0.0,0.0,1.35,1,TRAILING_STOP,[sl 4672.94],4672.94,0.0,2124.35,1124.35,Monday,17,2026-08-24
440,9633674,3447304,3448230,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-24 17:23:12.431,2026-08-24 17:40:43.055,1050.62,17m 30s,4669.61,4666.32,-3.29,3.29,3.29,0.0,0.0,3.29,1,TRAILING_STOP,[sl 4666.32],4666.32,0.0,2127.64,1127.64,Monday,17,2026-08-24
441,9634817,3447418,3448158,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-24 17:26:53.856,2026-08-24 17:39:50.252,776.4,12m 56s,4672.73,4669.12,-3.61,3.61,3.61,0.0,0.0,3.61,1,TRAILING_STOP,[sl 4669.12],4669.12,0.0,2131.25,1131.25,Monday,17,2026-08-24
442,9634838,3447450,3447767,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 17:27:25.987,2026-08-24 17:33:24.156,358.17,5m 58s,4674.29,4673.11,-1.18,1.18,1.18,0.0,0.0,1.18,1,TRAILING_STOP,[sl 4673.11],4673.11,0.0,2132.43,1132.43,Monday,17,2026-08-24
443,9633667,3447513,3448546,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-24 17:29:04.266,2026-08-24 17:46:04.770,1020.5,17m 0s,4677.41,4657.81,-19.6,-19.6,-19.6,0.0,0.0,-19.6,0,BASKET_CLOSE,STR CLOSE,,,2112.83,1112.83,Monday,17,2026-08-24
444,9633669,3447531,3448545,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-24 17:29:05.340,2026-08-24 17:46:04.658,1019.32,16m 59s,4678.97,4657.84,-21.13,-21.13,-21.13,0.0,0.0,-21.13,0,BASKET_CLOSE,STR CLOSE,,,2091.7,1091.7,Monday,17,2026-08-24
445,9635288,3447888,3448159,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 17:36:10.115,2026-08-24 17:39:50.252,220.14,3m 40s,4674.29,4669.12,-5.17,5.17,5.17,0.0,0.0,5.17,1,TRAILING_STOP,[sl 4669.12],4669.12,0.0,2096.87,1096.87,Monday,17,2026-08-24
446,9633677,3448092,3448336,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-24 17:39:15.483,2026-08-24 17:43:05.992,230.51,3m 50s,4668.05,4663.58,-4.47,4.47,4.47,0.0,0.0,4.47,1,TRAILING_STOP,[sl 4663.58],4663.58,0.0,2101.34,1101.34,Monday,17,2026-08-24
447,9633679,3448167,3448375,XAUUSD.u,SELL,STR S6,6,0.01,2026-08-24 17:40:02.031,2026-08-24 17:43:48.217,226.19,3m 46s,4666.49,4661.67,-4.82,4.82,4.82,0.0,0.0,4.82,1,TRAILING_STOP,[sl 4661.67],4661.67,0.0,2106.16,1106.16,Monday,17,2026-08-24
448,9633681,3448205,3448376,XAUUSD.u,SELL,STR S7,7,0.01,2026-08-24 17:40:33.104,2026-08-24 17:43:48.218,195.11,3m 15s,4664.93,4661.67,-3.26,3.26,3.26,0.0,0.0,3.26,1,TRAILING_STOP,[sl 4661.67],4661.67,0.0,2109.42,1109.42,Monday,17,2026-08-24
449,9633683,3448294,3448544,XAUUSD.u,SELL,STR S8,8,0.01,2026-08-24 17:42:06.137,2026-08-24 17:46:04.545,238.41,3m 58s,4663.37,4657.86,-5.51,5.51,5.51,0.0,0.0,5.51,1,BASKET_CLOSE,STR CLOSE,,,2114.93,1114.93,Monday,17,2026-08-24
450,9633685,3448342,3448543,XAUUSD.u,SELL,STR S9,9,0.01,2026-08-24 17:43:18.978,2026-08-24 17:46:04.433,165.46,2m 45s,4661.81,4657.82,-3.99,3.99,3.99,0.0,0.0,3.99,1,BASKET_CLOSE,STR CLOSE,,,2118.92,1118.92,Monday,17,2026-08-24
451,9633687,3448368,3448542,XAUUSD.u,SELL,STR S10,10,0.01,2026-08-24 17:43:39.840,2026-08-24 17:46:04.321,144.48,2m 24s,4660.25,4657.85,-2.4,2.4,2.4,0.0,0.0,2.4,1,BASKET_CLOSE,STR CLOSE,,,2121.32,1121.32,Monday,17,2026-08-24
452,9633689,3448450,3448541,XAUUSD.u,SELL,STR S11,11,0.06,2026-08-24 17:45:34.364,2026-08-24 17:46:04.207,29.84,29s,4658.69,4657.85,-0.84,0.84,5.04,0.0,0.0,5.04,1,BASKET_CLOSE,STR CLOSE,,,2126.36,1126.36,Monday,17,2026-08-24
453,9633691,3448489,3448540,XAUUSD.u,SELL,STR S12,12,0.06,2026-08-24 17:45:58.079,2026-08-24 17:46:04.095,6.02,6s,4657.13,4657.81,0.68,-0.68,-4.08,0.0,0.0,-4.08,0,BASKET_CLOSE,STR CLOSE,,,2122.28,1122.28,Monday,17,2026-08-24
454,9633693,3448502,3448539,XAUUSD.u,SELL,STR S13,13,0.06,2026-08-24 17:45:58.875,2026-08-24 17:46:03.982,5.11,5s,4655.57,4657.78,2.21,-2.21,-13.26,0.0,0.0,-13.26,0,BASKET_CLOSE,STR CLOSE,,,2109.02,1109.02,Monday,17,2026-08-24
455,9636912,3448553,3448695,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-24 17:46:23.918,2026-08-24 17:48:02.217,98.3,1m 38s,4660.22,4660.26,0.04,0.04,0.04,0.0,0.0,0.04,1,TRAILING_STOP,[sl 4660.26],4660.26,0.0,2109.06,1109.06,Monday,17,2026-08-24
456,9636916,3448563,3449739,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-24 17:46:35.339,2026-08-24 17:56:23.661,588.32,9m 48s,4661.77,4645.09,-16.68,-16.68,-16.68,0.0,0.0,-16.68,0,BASKET_CLOSE,STR CLOSE,,,2092.38,1092.38,Monday,17,2026-08-24
457,9636920,3448644,3449738,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-24 17:47:16.066,2026-08-24 17:56:23.549,547.48,9m 7s,4663.32,4645.13,-18.19,-18.19,-18.19,0.0,0.0,-18.19,0,BASKET_CLOSE,STR CLOSE,,,2074.19,1074.19,Monday,17,2026-08-24
458,9636914,3448713,3448868,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 17:48:08.957,2026-08-24 17:48:42.816,33.86,33s,4657.12,4652.33,-4.79,4.79,4.79,0.0,0.0,4.79,1,TRAILING_STOP,[sl 4652.33],4652.33,0.0,2078.98,1078.98,Monday,17,2026-08-24
459,9636917,3448724,3448869,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-24 17:48:19.739,2026-08-24 17:48:42.816,23.08,23s,4655.57,4652.33,-3.24,3.24,3.24,0.0,0.0,3.24,1,TRAILING_STOP,[sl 4652.33],4652.33,0.0,2082.22,1082.22,Monday,17,2026-08-24
460,9636922,3448745,3448959,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-24 17:48:23.944,2026-08-24 17:49:07.678,43.73,43s,4654.02,4649.24,-4.78,4.78,4.78,0.0,0.0,4.78,1,TRAILING_STOP,[sl 4649.24],4649.24,0.0,2087.0,1087.0,Monday,17,2026-08-24
461,9636926,3448787,3448960,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-24 17:48:26.352,2026-08-24 17:49:07.678,41.33,41s,4652.47,4649.26,-3.21,3.21,3.21,0.0,0.0,3.21,1,TRAILING_STOP,[sl 4649.26],4649.26,0.0,2090.21,1090.21,Monday,17,2026-08-24
462,9636929,3448794,3448989,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-24 17:48:26.674,2026-08-24 17:49:18.899,52.23,52s,4650.92,4647.1,-3.82,3.82,3.82,0.0,0.0,3.82,1,TRAILING_STOP,[sl 4647.10],4647.1,0.0,2094.03,1094.03,Monday,17,2026-08-24
463,9636934,3448915,3448996,XAUUSD.u,SELL,STR S6,6,0.01,2026-08-24 17:49:03.002,2026-08-24 17:49:25.810,22.81,22s,4649.37,4648.66,-0.71,0.71,0.71,0.0,0.0,0.71,1,TRAILING_STOP,[sl 4648.66],4648.66,0.0,2094.74,1094.74,Monday,17,2026-08-24
464,9636936,3448947,3449736,XAUUSD.u,SELL,STR S7,7,0.01,2026-08-24 17:49:05.810,2026-08-24 17:56:23.436,437.63,7m 17s,4647.82,4645.14,-2.68,2.68,2.68,0.0,0.0,2.68,1,BASKET_CLOSE,STR CLOSE,,,2097.42,1097.42,Monday,17,2026-08-24
465,9636938,3448978,3449735,XAUUSD.u,SELL,STR S8,8,0.01,2026-08-24 17:49:16.299,2026-08-24 17:56:23.324,427.02,7m 7s,4646.27,4645.04,-1.23,1.23,1.23,0.0,0.0,1.23,1,BASKET_CLOSE,STR CLOSE,,,2098.65,1098.65,Monday,17,2026-08-24
466,9638475,3449028,3449734,XAUUSD.u,SELL,STR S6,6,0.01,2026-08-24 17:49:30.369,2026-08-24 17:56:23.212,412.84,6m 52s,4649.37,4645.13,-4.24,4.24,4.24,0.0,0.0,4.24,1,BASKET_CLOSE,STR CLOSE,,,2102.89,1102.89,Monday,17,2026-08-24
467,9638864,3449152,3449733,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-24 17:50:12.091,2026-08-24 17:56:23.100,371.01,6m 11s,4650.92,4645.43,-5.49,5.49,5.49,0.0,0.0,5.49,1,BASKET_CLOSE,STR CLOSE,,,2108.38,1108.38,Monday,17,2026-08-24
468,9638907,3449174,3449289,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-24 17:50:17.413,2026-08-24 17:51:41.586,84.17,1m 24s,4652.47,4651.55,-0.92,0.92,0.92,0.0,0.0,0.92,1,TRAILING_STOP,[sl 4651.55],4651.55,0.0,2109.3,1109.3,Monday,17,2026-08-24
469,9639520,3449299,3449732,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-24 17:51:43.834,2026-08-24 17:56:22.988,279.15,4m 39s,4652.47,4645.43,-7.04,7.04,7.04,0.0,0.0,7.04,1,BASKET_CLOSE,STR CLOSE,,,2116.34,1116.34,Monday,17,2026-08-24
470,9640402,3449509,3449729,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-24 17:54:07.193,2026-08-24 17:56:22.764,135.57,2m 15s,4655.57,4645.4,-10.17,10.17,10.17,0.0,0.0,10.17,1,BASKET_CLOSE,STR CLOSE,,,2126.51,1126.51,Monday,17,2026-08-24
471,9640249,3449560,3449730,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-24 17:54:54.807,2026-08-24 17:56:22.876,88.07,1m 28s,4654.02,4645.4,-8.62,8.62,8.62,0.0,0.0,8.62,1,BASKET_CLOSE,STR CLOSE,,,2135.13,1135.13,Monday,17,2026-08-24
472,9641313,3449836,3449970,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 17:57:55.396,2026-08-24 17:58:25.586,30.19,30s,4643.76,4643.2,-0.56,0.56,0.56,0.0,0.0,0.56,1,TRAILING_STOP,[sl 4643.20],4643.2,0.0,2135.69,1135.69,Monday,17,2026-08-24
473,9641316,3449877,3454130,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-24 17:58:00.608,2026-08-24 19:17:27.626,4767.02,1h 19m 27s,4642.21,4653.63,11.42,-11.42,-11.42,0.0,0.0,-11.42,0,BASKET_CLOSE,STR CLOSE,,,2124.27,1124.27,Monday,17,2026-08-24
474,9641319,3449918,3454129,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-24 17:58:07.691,2026-08-24 19:17:27.514,4759.82,1h 19m 19s,4640.66,4653.63,12.97,-12.97,-12.97,0.0,0.0,-12.97,0,BASKET_CLOSE,STR CLOSE,,,2111.3,1111.3,Monday,17,2026-08-24
475,9642160,3449980,3454126,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-24 17:58:34.760,2026-08-24 19:17:27.176,4732.42,1h 18m 52s,4643.76,4653.58,9.82,-9.82,-9.82,0.0,0.0,-9.82,0,BASKET_CLOSE,STR CLOSE,,,2101.48,1101.48,Monday,17,2026-08-24
476,9641311,3450088,3450224,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-24 17:59:16.050,2026-08-24 18:00:06.447,50.4,50s,4646.86,4646.93,0.07,0.07,0.07,0.0,0.0,0.07,1,TRAILING_STOP,[sl 4646.93],4646.93,0.0,2101.55,1101.55,Monday,17,2026-08-24
477,9641315,3450173,3450293,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-24 17:59:43.109,2026-08-24 18:00:42.903,59.79,59s,4648.41,4648.62,0.21,0.21,0.21,0.0,0.0,0.21,1,TRAILING_STOP,[sl 4648.62],4648.62,0.0,2101.76,1101.76,Monday,17,2026-08-24
478,9641317,3450191,3450482,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-24 18:00:00.275,2026-08-24 18:01:48.807,108.53,1m 48s,4649.96,4655.96,6.0,6.0,6.0,0.0,0.0,6.0,1,TRAILING_STOP,[sl 4655.96],4655.96,0.0,2107.76,1107.76,Monday,18,2026-08-24
479,9642734,3450229,3450271,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-24 18:00:06.746,2026-08-24 18:00:34.795,28.05,28s,4646.86,4650.17,3.31,3.31,3.31,0.0,0.0,3.31,1,TRAILING_STOP,[sl 4650.17],4650.17,0.0,2111.07,1111.07,Monday,18,2026-08-24
480,9641321,3450263,3450483,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-24 18:00:23.500,2026-08-24 18:01:48.807,85.31,1m 25s,4651.51,4655.96,4.45,4.45,4.45,0.0,0.0,4.45,1,TRAILING_STOP,[sl 4655.96],4655.96,0.0,2115.52,1115.52,Monday,18,2026-08-24
481,9642976,3450306,3450484,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-24 18:00:55.142,2026-08-24 18:01:48.808,53.67,53s,4648.41,4655.96,7.55,7.55,7.55,0.0,0.0,7.55,1,TRAILING_STOP,[sl 4655.96],4655.96,0.0,2123.07,1123.07,Monday,18,2026-08-24
482,9643148,3450319,3450485,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-24 18:01:09.897,2026-08-24 18:01:48.808,38.91,38s,4646.86,4655.96,9.1,9.1,9.1,0.0,0.0,9.1,1,TRAILING_STOP,[sl 4655.96],4655.96,0.0,2132.17,1132.17,Monday,18,2026-08-24
483,9641324,3450367,3450488,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-24 18:01:42.581,2026-08-24 18:01:50.392,7.81,7s,4653.06,4654.41,1.35,1.35,1.35,0.0,0.0,1.35,1,TRAILING_STOP,[sl 4654.41],4654.41,0.0,2133.52,1133.52,Monday,18,2026-08-24
484,9641327,3450371,3450720,XAUUSD.u,BUY,STR B6,6,0.01,2026-08-24 18:01:42.850,2026-08-24 18:04:19.008,156.16,2m 36s,4654.61,4660.17,5.56,5.56,5.56,0.0,0.0,5.56,1,TRAILING_STOP,[sl 4660.17],4660.17,0.0,2139.08,1139.08,Monday,18,2026-08-24
485,9641329,3450384,3450721,XAUUSD.u,BUY,STR B7,7,0.01,2026-08-24 18:01:43.170,2026-08-24 18:04:19.008,155.84,2m 35s,4656.16,4660.17,4.01,4.01,4.01,0.0,0.0,4.01,1,TRAILING_STOP,[sl 4660.17],4660.17,0.0,2143.09,1143.09,Monday,18,2026-08-24
486,9643649,3450519,3450611,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-24 18:02:14.944,2026-08-24 18:02:57.922,42.98,42s,4653.06,4656.88,3.82,3.82,3.82,0.0,0.0,3.82,1,TRAILING_STOP,[sl 4656.88],4656.88,0.0,2146.91,1146.91,Monday,18,2026-08-24
487,9641332,3450548,3450863,XAUUSD.u,BUY,STR B8,8,0.01,2026-08-24 18:02:44.408,2026-08-24 18:06:07.185,202.78,3m 22s,4657.71,4658.79,1.08,1.08,1.08,0.0,0.0,1.08,1,TRAILING_STOP,[sl 4658.79],4658.79,0.0,2147.99,1147.99,Monday,18,2026-08-24
488,9641337,3450674,3454128,XAUUSD.u,BUY,STR B9,9,0.01,2026-08-24 18:03:54.314,2026-08-24 19:17:27.402,4413.09,1h 13m 33s,4659.26,4653.64,-5.62,-5.62,-5.62,0.0,0.0,-5.62,0,BASKET_CLOSE,STR CLOSE,,,2142.37,1142.37,Monday,18,2026-08-24
489,9641341,3450700,3454127,XAUUSD.u,BUY,STR B10,10,0.01,2026-08-24 18:04:10.690,2026-08-24 19:17:27.289,4396.6,1h 13m 16s,4660.81,4653.57,-7.24,-7.24,-7.24,0.0,0.0,-7.24,0,BASKET_CLOSE,STR CLOSE,,,2135.13,1135.13,Monday,18,2026-08-24
