row,open_time,position_id,symbol,side,volume,open_price,stop_loss,take_profit,close_time,close_price,commission,swap,profit,comment
4210,2026-07-01 16:55:25.441000,20210383,XAUUSD,sell,0.01,4091.3,4091.24,,2026-07-01 17:07:09.836000,4091.26,0.0,0.0,0.04,STR S3
4211,2026-07-01 16:57:45.234000,20210391,XAUUSD,sell,0.01,4094.22,4091.46,,2026-07-01 17:02:02.170000,4091.47,0.0,0.0,2.75,STR S1
4212,2026-07-01 16:58:03.175000,20210387,XAUUSD,sell,0.01,4092.74,4091.46,,2026-07-01 17:02:02.170000,4091.47,0.0,0.0,1.27,STR S2
4213,2026-07-01 17:07:20.788000,20210438,XAUUSD,sell,0.01,4092.69,4089.99,,2026-07-01 17:08:15.057000,4086.65,0.0,0.0,6.04,STR S2
4214,2026-07-01 17:07:26.830000,20210437,XAUUSD,sell,0.01,4091.12,4089.89,,2026-07-01 17:08:15.161000,4086.64,0.0,0.0,4.48,STR S3
4215,2026-07-01 17:08:12.960000,20210250,XAUUSD,sell,0.01,4085.34,,,2026-07-01 17:08:15.297000,4086.67,0.0,0.0,-1.33,STR S7
4216,2026-07-01 17:08:29.295000,20210454,XAUUSD,buy,0.01,4088.03,4089.05,,2026-07-01 17:18:14.382000,4088.75,0.0,0.0,0.72,STR B1
4217,2026-07-01 17:09:26.602000,20210455,XAUUSD,sell,0.01,4085.05,4081.9,,2026-07-01 17:25:00.824000,4081.94,0.0,0.0,3.11,STR S1
4218,2026-07-01 17:11:22.065000,20210457,XAUUSD,sell,0.01,4083.52,4081.9,,2026-07-01 17:25:00.824000,4081.94,0.0,0.0,1.58,STR S2
4219,2026-07-01 17:11:42.877000,20210459,XAUUSD,sell,0.01,4082.01,4081.9,,2026-07-01 17:25:00.824000,4081.94,0.0,0.0,0.07,STR S3
4220,2026-07-01 17:17:09.777000,20210456,XAUUSD,buy,0.01,4089.57,,,2026-07-01 21:45:53.431000,4051.89,0.0,0.0,-37.68,STR B2
4221,2026-07-01 17:17:19.918000,20210458,XAUUSD,buy,0.01,4091.04,,,2026-07-01 21:45:53.281000,4051.89,0.0,0.0,-39.15,STR B3
4222,2026-07-01 17:21:00.899000,20210575,XAUUSD,buy,0.01,4088.09,,,2026-07-01 21:45:52.253000,4051.96,0.0,0.0,-36.13,STR B1
4223,2026-07-01 17:23:55.623000,20210461,XAUUSD,sell,0.01,4080.33,4080.17,,2026-07-01 17:37:43.811000,4080.27,0.0,0.0,0.06,STR S4
4224,2026-07-01 17:24:24.988000,20210463,XAUUSD,sell,0.01,4079.0,4078.61,,2026-07-01 18:36:35.173000,4078.65,0.0,0.0,0.35,STR S5
4225,2026-07-01 17:30:02.266000,20210638,XAUUSD,sell,0.01,4083.54,4081.77,,2026-07-01 17:30:58.478000,4081.93,0.0,0.0,1.61,STR S2
4226,2026-07-01 17:30:08.045000,20210631,XAUUSD,sell,0.01,4082.07,4081.77,,2026-07-01 17:30:58.478000,4081.93,0.0,0.0,0.14,STR S3
4227,2026-07-01 17:32:05.907000,20210653,XAUUSD,sell,0.01,4082.01,4080.17,,2026-07-01 17:37:43.812000,4080.27,0.0,0.0,1.74,STR S3
4228,2026-07-01 17:35:07.586000,20210465,XAUUSD,sell,0.01,4077.53,4075.86,,2026-07-01 18:45:22.255000,4075.94,0.0,0.0,1.59,STR S6
4229,2026-07-01 17:38:51.266000,20210678,XAUUSD,sell,0.01,4080.58,4078.61,,2026-07-01 18:36:35.173000,4078.65,0.0,0.0,1.93,STR S4
4230,2026-07-01 17:42:45.755000,20210710,XAUUSD,sell,0.01,4081.93,4078.61,,2026-07-01 18:36:35.173000,4078.65,0.0,0.0,3.28,STR S3
4231,2026-07-01 17:46:07.737000,20210724,XAUUSD,sell,0.01,4083.56,4082.84,,2026-07-01 18:00:00.979000,4082.91,0.0,0.0,0.65,STR S2
4232,2026-07-01 17:52:16.041000,20210738,XAUUSD,sell,0.01,4085.05,4082.84,,2026-07-01 18:00:00.979000,4082.91,0.0,0.0,2.14,STR S1
4233,2026-07-01 18:01:00.832000,20210782,XAUUSD,sell,0.01,4084.77,4084.74,,2026-07-01 18:19:29.770000,4084.81,0.0,0.0,-0.04,STR S1
4234,2026-07-01 18:01:12.650000,20210779,XAUUSD,sell,0.01,4083.53,4078.61,,2026-07-01 18:36:35.173000,4078.65,0.0,0.0,4.88,STR S2
4235,2026-07-01 18:34:49.923000,20210467,XAUUSD,sell,0.01,4076.06,4075.86,,2026-07-01 18:45:22.256000,4075.94,0.0,0.0,0.12,STR S7
4236,2026-07-01 18:38:44.109000,20210859,XAUUSD,sell,0.01,4079.05,4075.86,,2026-07-01 18:45:22.256000,4075.94,0.0,0.0,3.11,STR S5
4237,2026-07-01 18:43:23.552000,20210469,XAUUSD,sell,0.01,4074.57,4073.86,,2026-07-01 18:53:44.209000,4073.9,0.0,0.0,0.67,STR S8
4238,2026-07-01 18:43:58.869000,20210471,XAUUSD,sell,0.01,4072.93,4072.41,,2026-07-01 19:01:03.753000,4072.43,0.0,0.0,0.5,STR S9
4239,2026-07-01 18:51:33.666000,20210473,XAUUSD,sell,0.01,4071.51,4070.84,,2026-07-01 19:07:02.272000,4070.85,0.0,0.0,0.66,STR S10
4240,2026-07-01 19:00:17.232000,20210475,XAUUSD,sell,0.01,4069.94,4069.65,,2026-07-01 19:56:40.675000,4069.67,0.0,0.0,0.27,STR S11
4241,2026-07-01 19:06:34.105000,20210477,XAUUSD,sell,0.01,4068.6,4067.02,,2026-07-01 20:19:52.948000,4067.02,0.0,0.0,1.58,STR S12
4242,2026-07-01 19:43:17.468000,20210906,XAUUSD,sell,0.01,4071.61,4069.65,,2026-07-01 19:56:40.675000,4069.67,0.0,0.0,1.94,STR S10
4243,2026-07-01 20:14:31.560000,20210912,XAUUSD,sell,0.01,4069.92,4067.02,,2026-07-01 20:19:52.949000,4067.02,0.0,0.0,2.9,STR S11
4244,2026-07-01 20:18:34.070000,20210479,XAUUSD,sell,0.01,4066.94,4065.66,,2026-07-01 20:22:38.824000,4065.68,0.0,0.0,1.26,STR S13
4245,2026-07-01 20:18:34.553000,20210481,XAUUSD,sell,0.01,4065.66,4063.06,,2026-07-01 20:30:03.605000,4063.09,0.0,0.0,2.57,STR S14
4246,2026-07-01 20:21:16.641000,20210483,XAUUSD,sell,0.01,4064.19,4063.06,,2026-07-01 20:30:03.605000,4063.09,0.0,0.0,1.1,STR S15
4247,2026-07-01 20:29:26.758000,20210485,XAUUSD,sell,0.03,4062.66,4059.67,,2026-07-01 20:55:16.182000,4059.73,0.0,0.0,8.79,STR S16
4248,2026-07-01 20:29:50.231000,20210487,XAUUSD,sell,0.03,4061.17,4059.67,,2026-07-01 20:55:16.182000,4059.73,0.0,0.0,4.32,STR S17
4249,2026-07-01 20:36:12.059000,20210932,XAUUSD,sell,0.01,4064.0,4063.23,,2026-07-01 20:46:14.241000,4063.24,0.0,0.0,0.76,STR S15
4250,2026-07-01 20:50:39.528000,20210489,XAUUSD,sell,0.03,4059.56,4058.46,,2026-07-01 21:25:56.752000,4058.46,0.0,0.0,3.3,STR S18
4251,2026-07-01 20:53:24.110000,20210491,XAUUSD,sell,0.03,4058.01,4053.13,,2026-07-01 21:45:53.126000,4052.21,0.0,0.0,17.4,STR S19
4252,2026-07-01 21:01:34.542000,20210994,XAUUSD,sell,0.01,4065.68,4058.46,,2026-07-01 21:25:56.753000,4058.46,0.0,0.0,7.22,STR S14
4253,2026-07-01 21:03:10.165000,20210988,XAUUSD,sell,0.01,4064.11,4058.45,,2026-07-01 21:25:56.753000,4058.46,0.0,0.0,5.65,STR S15
4254,2026-07-01 21:08:53.514000,20211011,XAUUSD,sell,0.01,4067.15,4066.31,,2026-07-01 21:14:19.789000,4066.31,0.0,0.0,0.84,STR S13
4255,2026-07-01 21:19:05.779000,20210986,XAUUSD,sell,0.03,4062.53,4058.46,,2026-07-01 21:25:56.752000,4058.46,0.0,0.0,12.21,STR S16
4256,2026-07-01 21:20:32.917000,20210978,XAUUSD,sell,0.03,4061.15,4058.46,,2026-07-01 21:25:56.752000,4058.46,0.0,0.0,8.07,STR S17
4257,2026-07-01 21:24:57.106000,20210493,XAUUSD,sell,0.03,4056.68,4053.35,,2026-07-01 21:45:52.982000,4052.21,0.0,0.0,13.41,STR S20
4258,2026-07-01 21:40:23.291000,20210495,XAUUSD,sell,0.03,4054.65,4053.46,,2026-07-01 21:45:52.823000,4052.23,0.0,0.0,7.26,STR S21
4259,2026-07-01 21:43:40.679000,20210497,XAUUSD,sell,0.03,4053.72,4053.65,,2026-07-01 21:45:52.556000,4052.28,0.0,0.0,4.32,STR S22
4260,2026-07-01 21:45:40.241000,20210499,XAUUSD,sell,0.03,4052.12,,,2026-07-01 21:45:52.398000,4052.28,0.0,0.0,-0.48,STR S23
4261,2026-07-01 21:46:55.196000,20211074,XAUUSD,sell,0.01,4051.46,4045.96,,2026-07-01 21:52:18.691000,4040.91,0.0,0.0,10.55,STR S1
4262,2026-07-01 21:47:10.273000,20211073,XAUUSD,buy,0.01,4053.06,,,2026-07-01 21:52:18.841000,4040.64,0.0,0.0,-12.42,STR B1
4263,2026-07-01 21:50:25.002000,20211076,XAUUSD,sell,0.01,4050.68,4046.56,,2026-07-01 21:52:18.545000,4040.89,0.0,0.0,9.79,STR S2
4264,2026-07-01 21:50:26.670000,20211078,XAUUSD,sell,0.01,4049.75,4046.36,,2026-07-01 21:52:18.392000,4040.74,0.0,0.0,9.01,STR S3
4265,2026-07-01 21:50:26.867000,20211080,XAUUSD,sell,0.01,4049.0,4046.2,,2026-07-01 21:52:18.232000,4040.64,0.0,0.0,8.36,STR S4
4266,2026-07-01 21:51:52.044000,20211082,XAUUSD,sell,0.01,4047.96,4046.11,,2026-07-01 21:52:18.089000,4040.64,0.0,0.0,7.32,STR S5
4267,2026-07-01 21:51:57.003000,20211084,XAUUSD,sell,0.01,4047.54,4046.48,,2026-07-01 21:52:17.929000,4040.31,0.0,0.0,7.23,STR S6
4268,2026-07-01 21:51:58.251000,20211086,XAUUSD,sell,0.01,4046.65,4046.56,,2026-07-01 21:52:17.785000,4040.34,0.0,0.0,6.31,STR S7
4269,2026-07-01 21:51:59.282000,20211088,XAUUSD,sell,0.01,4045.98,,,2026-07-01 21:52:17.582000,4040.34,0.0,0.0,5.64,STR S8
4270,2026-07-01 21:52:01.631000,20211090,XAUUSD,sell,0.01,4044.7,,,2026-07-01 21:52:17.441000,4040.37,0.0,0.0,4.33,STR S9
4271,2026-07-01 21:52:01.949000,20211092,XAUUSD,sell,0.01,4044.2,,,2026-07-01 21:52:17.288000,4040.14,0.0,0.0,4.06,STR S10
4272,2026-07-01 21:52:03.603000,20211094,XAUUSD,sell,0.01,4043.62,,,2026-07-01 21:52:17.128000,4040.04,0.0,0.0,3.58,STR S11
4273,2026-07-01 21:52:06.281000,20211096,XAUUSD,sell,0.01,4042.8,,,2026-07-01 21:52:16.984000,4040.03,0.0,0.0,2.77,STR S12
4274,2026-07-01 21:52:07.392000,20211098,XAUUSD,sell,0.01,4041.84,,,2026-07-01 21:52:16.699000,4039.93,0.0,0.0,1.91,STR S13
4275,2026-07-01 21:52:11.167000,20211100,XAUUSD,sell,0.01,4041.26,,,2026-07-01 21:52:16.542000,4039.84,0.0,0.0,1.42,STR S14
4276,2026-07-01 21:52:11.454000,20211102,XAUUSD,sell,0.01,4040.47,,,2026-07-01 21:52:16.380000,4039.82,0.0,0.0,0.65,STR S15
4277,2026-07-01 21:52:13.668000,20211104,XAUUSD,sell,0.03,4039.68,,,2026-07-01 21:52:16.226000,4039.75,0.0,0.0,-0.21,STR S16
4278,2026-07-01 21:52:38.501000,20211302,XAUUSD,sell,0.01,4041.13,4036.9,,2026-07-01 21:57:41.437000,4035.84,0.0,0.0,5.29,STR S1
4279,2026-07-01 21:52:38.855000,20211304,XAUUSD,sell,0.01,4040.47,4036.9,,2026-07-01 21:57:41.277000,4035.9,0.0,0.0,4.57,STR S2
4280,2026-07-01 21:53:16.896000,20211306,XAUUSD,sell,0.01,4039.48,4036.89,,2026-07-01 21:57:41.118000,4036.09,0.0,0.0,3.39,STR S3
4281,2026-07-01 21:56:08.371000,20211309,XAUUSD,sell,0.01,4038.9,4036.89,,2026-07-01 21:57:40.951000,4036.18,0.0,0.0,2.72,STR S4
4282,2026-07-01 21:56:19.317000,20211311,XAUUSD,sell,0.01,4037.65,4036.92,,2026-07-01 21:57:40.792000,4036.22,0.0,0.0,1.43,STR S5
4283,2026-07-01 21:56:21.377000,20211313,XAUUSD,sell,0.01,4037.09,4036.92,,2026-07-01 21:57:40.637000,4036.49,0.0,0.0,0.6,STR S6
4284,2026-07-01 21:57:05.270000,20211315,XAUUSD,sell,0.01,4036.06,,,2026-07-01 21:57:40.483000,4036.49,0.0,0.0,-0.43,STR S7
4285,2026-07-01 21:57:19.604000,20211317,XAUUSD,sell,0.01,4035.38,,,2026-07-01 21:57:40.339000,4036.59,0.0,0.0,-1.21,STR S8
4286,2026-07-01 21:57:27.081000,20211319,XAUUSD,sell,0.01,4034.68,,,2026-07-01 21:57:40.194000,4036.61,0.0,0.0,-1.93,STR S9
4287,2026-07-01 21:57:49.820000,20211442,XAUUSD,buy,0.01,4036.63,4037.72,,2026-07-01 21:59:22.918000,4037.67,0.0,0.0,1.04,STR B1
4288,2026-07-01 21:58:02.636000,20211444,XAUUSD,buy,0.01,4037.44,4037.71,,2026-07-01 21:59:22.918000,4037.67,0.0,0.0,0.23,STR B2
4289,2026-07-01 21:58:30.680000,20211446,XAUUSD,buy,0.01,4038.5,4039.41,,2026-07-02 00:08:34.340000,4039.1,0.0,-0.91,0.6,STR B3
4290,2026-07-01 21:58:59.373000,20211448,XAUUSD,buy,0.01,4039.13,4039.41,,2026-07-02 00:08:34.340000,4039.1,0.0,-0.91,-0.03,STR B4
4291,2026-07-01 22:00:43.593000,20211548,XAUUSD,buy,0.01,4036.7,4037.47,,2026-07-01 22:32:36.249000,4037.44,0.0,0.0,0.74,STR B1
4292,2026-07-01 22:00:52.097000,20211443,XAUUSD,sell,0.01,4034.82,4030.53,,2026-07-01 22:05:19.696000,4030.74,0.0,0.0,4.08,STR S1
4293,2026-07-01 22:01:47.011000,20211445,XAUUSD,sell,0.01,4033.55,4030.53,,2026-07-01 22:05:19.697000,4030.74,0.0,0.0,2.81,STR S2
4294,2026-07-01 22:02:10.125000,20211547,XAUUSD,buy,0.01,4037.49,4039.39,,2026-07-02 00:08:34.340000,4039.1,0.0,-0.91,1.61,STR B2
4295,2026-07-01 22:04:26.641000,20211447,XAUUSD,sell,0.01,4033.04,4030.61,,2026-07-01 22:05:19.697000,4030.74,0.0,0.0,2.3,STR S3
4296,2026-07-01 22:04:27.315000,20211449,XAUUSD,sell,0.01,4032.23,4030.62,,2026-07-01 22:05:19.697000,4030.74,0.0,0.0,1.49,STR S4
4297,2026-07-01 22:04:31.847000,20211451,XAUUSD,sell,0.01,4030.79,4030.62,,2026-07-01 22:05:19.697000,4030.74,0.0,0.0,0.05,STR S5
4298,2026-07-01 22:04:32.021000,20211453,XAUUSD,sell,0.01,4030.54,,,2026-07-02 03:02:04.381000,4062.22,0.0,0.12,-31.68,STR S6
4299,2026-07-01 22:04:33.324000,20211455,XAUUSD,sell,0.01,4028.99,,,2026-07-02 03:02:04.222000,4062.12,0.0,0.12,-33.13,STR S7
4300,2026-07-01 22:05:00.090000,20211457,XAUUSD,sell,0.01,4028.89,,,2026-07-02 03:02:04.072000,4062.19,0.0,0.12,-33.3,STR S8
4301,2026-07-01 22:05:54.133000,20211632,XAUUSD,sell,0.01,4031.48,,,2026-07-02 03:02:03.102000,4062.26,0.0,0.12,-30.78,STR S5
4302,2026-07-01 22:07:01.281000,20211634,XAUUSD,sell,0.01,4033.08,4032.22,,2026-07-02 00:01:00.135000,4034.29,0.0,0.12,-1.21,STR S3
4303,2026-07-01 22:11:03.895000,20211647,XAUUSD,sell,0.01,4034.85,4034.06,,2026-07-01 22:50:17.091000,4034.25,0.0,0.0,0.6,STR S1
4304,2026-07-01 22:12:01.144000,20211645,XAUUSD,sell,0.01,4034.0,4033.96,,2026-07-01 22:50:08.648000,4033.97,0.0,0.0,0.03,STR S2
4305,2026-07-01 22:46:17.556000,20211633,XAUUSD,sell,0.01,4032.31,4032.22,,2026-07-02 00:01:00.134000,4034.29,0.0,0.12,-1.98,STR S4
4306,2026-07-01 22:51:24.773000,20211710,XAUUSD,sell,0.01,4034.77,4032.22,,2026-07-02 00:01:00.136000,4034.29,0.0,0.12,0.48,STR S1
4307,2026-07-01 22:51:27.351000,20211709,XAUUSD,sell,0.01,4033.88,4032.22,,2026-07-02 00:01:00.136000,4034.29,0.0,0.12,-0.41,STR S2
4308,2026-07-02 00:02:10.422000,20211681,XAUUSD,buy,0.01,4036.58,4037.2,,2026-07-02 00:03:02.004000,4037.14,0.0,0.0,0.56,STR B1
4309,2026-07-02 00:06:52.481000,20211450,XAUUSD,buy,0.01,4039.99,4042.7,,2026-07-02 00:54:09.688000,4042.63,0.0,0.0,2.64,STR B5
4310,2026-07-02 00:07:37.574000,20211452,XAUUSD,buy,0.01,4040.86,4042.7,,2026-07-02 00:54:09.689000,4042.63,0.0,0.0,1.77,STR B6
4311,2026-07-02 00:10:06.932000,20211757,XAUUSD,buy,0.01,4037.23,4037.46,,2026-07-02 00:30:12.001000,4037.4,0.0,0.0,0.17,STR B1
4312,2026-07-02 00:11:38.361000,20211756,XAUUSD,buy,0.01,4037.65,4038.59,,2026-07-02 00:37:23.156000,4038.54,0.0,0.0,0.89,STR B2
4313,2026-07-02 00:23:12.774000,20211755,XAUUSD,buy,0.01,4038.57,4038.59,,2026-07-02 00:37:23.156000,4038.54,0.0,0.0,-0.03,STR B3
4314,2026-07-02 00:24:43.032000,20211754,XAUUSD,buy,0.01,4039.15,4042.7,,2026-07-02 00:54:09.689000,4042.63,0.0,0.0,3.48,STR B4
4315,2026-07-02 00:46:28.582000,20211454,XAUUSD,buy,0.01,4041.7,4042.7,,2026-07-02 00:54:09.689000,4042.63,0.0,0.0,0.93,STR B7
4316,2026-07-02 00:46:57.588000,20211456,XAUUSD,buy,0.01,4042.69,4043.4,,2026-07-02 01:01:09.805000,4043.36,0.0,0.0,0.67,STR B8
4317,2026-07-02 00:47:31.044000,20211458,XAUUSD,buy,0.01,4043.44,4044.22,,2026-07-02 02:12:48.789000,4044.08,0.0,0.0,0.64,STR B9
4318,2026-07-02 00:50:02.697000,20211460,XAUUSD,buy,0.01,4044.31,4044.38,,2026-07-02 02:18:32.294000,4044.24,0.0,0.0,-0.07,STR B10
4319,2026-07-02 00:59:38.735000,20211462,XAUUSD,buy,0.01,4045.14,4046.74,,2026-07-02 02:25:48.036000,4046.74,0.0,0.0,1.6,STR B11
4320,2026-07-02 01:06:33.852000,20211804,XAUUSD,buy,0.01,4042.53,4044.22,,2026-07-02 02:12:48.790000,4044.08,0.0,0.0,1.55,STR B8
4321,2026-07-02 01:10:56.779000,20211805,XAUUSD,buy,0.01,4041.7,4044.22,,2026-07-02 02:12:48.790000,4044.08,0.0,0.0,2.38,STR B7
4322,2026-07-02 01:13:52.024000,20211810,XAUUSD,buy,0.01,4039.2,4040.98,,2026-07-02 02:12:06.071000,4040.95,0.0,0.0,1.75,STR B4
4323,2026-07-02 01:17:57.753000,20211821,XAUUSD,buy,0.01,4037.44,4037.65,,2026-07-02 01:22:27.629000,4037.61,0.0,0.0,0.17,STR B2
4324,2026-07-02 01:18:18.911000,20211811,XAUUSD,buy,0.01,4038.32,4038.66,,2026-07-02 01:35:07.704000,4038.58,0.0,0.0,0.26,STR B3
4325,2026-07-02 01:25:46.148000,20211826,XAUUSD,buy,0.01,4036.69,4038.66,,2026-07-02 01:35:07.705000,4038.58,0.0,0.0,1.89,STR B1
4326,2026-07-02 01:27:15.354000,20211746,XAUUSD,sell,0.01,4034.88,4034.04,,2026-07-02 02:01:24.852000,4034.04,0.0,0.0,0.84,STR S1
4327,2026-07-02 01:27:42.085000,20211745,XAUUSD,sell,0.01,4034.02,4032.68,,2026-07-02 02:04:15.123000,4032.71,0.0,0.0,1.31,STR S2
4328,2026-07-02 01:29:49.405000,20211825,XAUUSD,buy,0.01,4037.46,4038.66,,2026-07-02 01:35:07.704000,4038.58,0.0,0.0,1.12,STR B2
4329,2026-07-02 01:31:04.659000,20211809,XAUUSD,buy,0.01,4040.16,4040.98,,2026-07-02 02:12:06.071000,4040.95,0.0,0.0,0.79,STR B5
4330,2026-07-02 01:42:30.354000,20211835,XAUUSD,buy,0.01,4036.61,4038.45,,2026-07-02 02:06:23.299000,4038.45,0.0,0.0,1.84,STR B1
4331,2026-07-02 02:00:55.182000,20211741,XAUUSD,sell,0.01,4032.34,,,2026-07-02 03:02:02.948000,4062.46,0.0,0.0,-30.12,STR S3
4332,2026-07-02 02:00:57.828000,20211743,XAUUSD,sell,0.01,4032.06,,,2026-07-02 03:02:02.798000,4062.48,0.0,0.0,-30.42,STR S4
4333,2026-07-02 02:02:58.019000,20211841,XAUUSD,sell,0.01,4034.88,4032.68,,2026-07-02 02:04:15.123000,4032.71,0.0,0.0,2.17,STR S1
4334,2026-07-02 02:06:05.767000,20211834,XAUUSD,buy,0.01,4037.96,4038.45,,2026-07-02 02:06:23.299000,4038.45,0.0,0.0,0.49,STR B2
4335,2026-07-02 02:06:05.860000,20211833,XAUUSD,buy,0.01,4038.33,4038.48,,2026-07-02 02:06:23.299000,4038.45,0.0,0.0,0.12,STR B3
4336,2026-07-02 02:07:03.291000,20211850,XAUUSD,buy,0.01,4038.34,4038.38,,2026-07-02 02:09:31.313000,4038.31,0.0,0.0,-0.03,STR B3
4337,2026-07-02 02:10:13.672000,20211807,XAUUSD,buy,0.01,4040.86,4041.09,,2026-07-02 02:12:05.540000,4041.01,0.0,0.0,0.15,STR B6
4338,2026-07-02 02:12:38.002000,20211464,XAUUSD,buy,0.01,4046.01,4046.67,,2026-07-02 02:26:09.476000,4046.57,0.0,0.0,0.56,STR B12
4339,2026-07-02 02:13:46.919000,20211865,XAUUSD,buy,0.01,4043.4,4044.04,,2026-07-02 02:18:39.696000,4044.02,0.0,0.0,0.62,STR B9
4340,2026-07-02 02:20:21.048000,20211874,XAUUSD,buy,0.01,4041.7,4046.67,,2026-07-02 02:26:09.477000,4046.57,0.0,0.0,4.87,STR B7
4341,2026-07-02 02:21:54.749000,20211873,XAUUSD,buy,0.01,4042.58,4046.67,,2026-07-02 02:26:09.477000,4046.57,0.0,0.0,3.99,STR B8
4342,2026-07-02 02:22:15.346000,20211872,XAUUSD,buy,0.01,4043.38,4046.67,,2026-07-02 02:26:09.477000,4046.57,0.0,0.0,3.19,STR B9
4343,2026-07-02 02:22:26.779000,20211871,XAUUSD,buy,0.01,4044.23,4046.67,,2026-07-02 02:26:09.477000,4046.57,0.0,0.0,2.34,STR B10
4344,2026-07-02 02:24:45.301000,20211466,XAUUSD,buy,0.01,4046.79,4050.82,,2026-07-02 02:49:58.672000,4050.71,0.0,0.0,3.92,STR B13
4345,2026-07-02 02:25:24.572000,20211468,XAUUSD,buy,0.01,4047.83,4050.7,,2026-07-02 02:49:58.774000,4050.61,0.0,0.0,2.78,STR B14
4346,2026-07-02 02:25:28.275000,20211470,XAUUSD,buy,0.01,4048.48,4050.7,,2026-07-02 02:49:58.775000,4050.61,0.0,0.0,2.13,STR B15
4347,2026-07-02 02:26:45.600000,20211886,XAUUSD,buy,0.01,4046.04,4050.7,,2026-07-02 02:49:58.776000,4050.61,0.0,0.0,4.57,STR B12
4348,2026-07-02 02:28:37.596000,20211887,XAUUSD,buy,0.01,4045.16,4050.7,,2026-07-02 02:49:58.776000,4050.61,0.0,0.0,5.45,STR B11
4349,2026-07-02 02:31:42.955000,20211890,XAUUSD,buy,0.01,4044.3,4044.48,,2026-07-02 02:37:00.952000,4044.48,0.0,0.0,0.18,STR B10
4350,2026-07-02 02:32:25.608000,20211891,XAUUSD,buy,0.01,4043.44,4043.94,,2026-07-02 02:33:45.338000,4043.93,0.0,0.0,0.49,STR B9
4351,2026-07-02 02:38:32.460000,20211897,XAUUSD,buy,0.01,4044.29,4044.48,,2026-07-02 02:48:17.740000,4044.44,0.0,0.0,0.15,STR B10
4352,2026-07-02 02:42:00.577000,20211903,XAUUSD,buy,0.01,4040.83,4044.49,,2026-07-02 02:48:16.064000,4044.49,0.0,0.0,3.66,STR B6
4353,2026-07-02 02:43:14.723000,20211914,XAUUSD,buy,0.01,4039.14,4044.46,,2026-07-02 02:48:17.740000,4044.44,0.0,0.0,5.3,STR B4
4354,2026-07-02 02:43:34.462000,20211913,XAUUSD,buy,0.01,4040.02,4044.46,,2026-07-02 02:48:17.740000,4044.44,0.0,0.0,4.42,STR B5
4355,2026-07-02 02:45:30.790000,20211901,XAUUSD,buy,0.01,4041.68,4044.49,,2026-07-02 02:48:16.064000,4044.49,0.0,0.0,2.81,STR B7
4356,2026-07-02 02:46:30.526000,20211900,XAUUSD,buy,0.01,4042.69,4044.49,,2026-07-02 02:48:16.064000,4044.49,0.0,0.0,1.8,STR B8
4357,2026-07-02 02:46:44.744000,20211899,XAUUSD,buy,0.01,4043.41,4044.49,,2026-07-02 02:48:16.064000,4044.49,0.0,0.0,1.08,STR B9
4358,2026-07-02 02:49:15.655000,20211472,XAUUSD,buy,0.03,4049.87,4050.7,,2026-07-02 02:49:58.775000,4050.61,0.0,0.0,2.22,STR B16
4359,2026-07-02 02:49:48.342000,20211474,XAUUSD,buy,0.03,4050.21,4050.7,,2026-07-02 02:49:58.776000,4050.61,0.0,0.0,1.2,STR B17
4360,2026-07-02 02:49:49.323000,20211476,XAUUSD,buy,0.03,4051.07,4053.03,,2026-07-02 03:00:09.459000,4052.87,0.0,0.0,5.4,STR B18
4361,2026-07-02 02:49:51.828000,20211478,XAUUSD,buy,0.03,4051.97,4053.03,,2026-07-02 03:00:09.460000,4052.87,0.0,0.0,2.7,STR B19
4362,2026-07-02 02:49:53.355000,20211480,XAUUSD,buy,0.03,4052.85,4053.04,,2026-07-02 03:00:09.461000,4052.87,0.0,0.0,0.06,STR B20
4363,2026-07-02 02:55:42.539000,20211972,XAUUSD,buy,0.03,4050.21,4053.03,,2026-07-02 03:00:09.461000,4052.87,0.0,0.0,7.98,STR B17
4364,2026-07-02 03:00:03.184000,20211482,XAUUSD,buy,0.03,4053.7,4055.96,,2026-07-02 03:00:25.188000,4055.79,0.0,0.0,6.27,STR B21
4365,2026-07-02 03:00:03.848000,20211484,XAUUSD,buy,0.03,4054.47,4055.98,,2026-07-02 03:00:25.188000,4055.79,0.0,0.0,3.96,STR B22
4366,2026-07-02 03:00:13.104000,20211486,XAUUSD,buy,0.03,4055.49,4055.98,,2026-07-02 03:00:25.189000,4055.79,0.0,0.0,0.9,STR B23
4367,2026-07-02 03:00:13.715000,20211488,XAUUSD,buy,0.03,4056.3,4059.58,,2026-07-02 03:01:07.435000,4059.51,0.0,0.0,9.63,STR B24
4368,2026-07-02 03:00:18.399000,20211490,XAUUSD,buy,0.03,4057.01,4059.66,,2026-07-02 03:01:07.131000,4059.64,0.0,0.0,7.89,STR B25
4369,2026-07-02 03:00:20.694000,20211492,XAUUSD,buy,0.06,4058.01,4059.66,,2026-07-02 03:01:07.131000,4059.64,0.0,0.0,9.78,STR B26
4370,2026-07-02 03:00:31.823000,20211494,XAUUSD,buy,0.06,4058.71,4059.16,,2026-07-02 03:01:07.795000,4058.84,0.0,0.0,0.78,STR B27
4371,2026-07-02 03:00:48.634000,20211496,XAUUSD,buy,0.06,4059.53,4061.0,,2026-07-02 03:02:03.926000,4061.91,0.0,0.0,14.28,STR B28
