Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Fee,Swap,Profit,Balance,Comment,
2026.06.25 03:54:53.001,2346256,XAUUSD,buy,out,0.01,3980.74,20181909,0.00,0.00,0.00,2.63,3256.22,,
2026.06.25 03:54:53.118,2346257,XAUUSD,buy,out,0.01,3980.74,20181910,0.00,0.00,0.00,1.59,3257.81,,
2026.06.25 03:54:53.233,2346258,XAUUSD,buy,out,0.01,3980.68,20181911,0.00,0.00,0.00,0.04,3257.85,,
2026.06.25 03:54:53.342,2346259,XAUUSD,buy,out,0.01,3980.31,20181912,0.00,0.00,0.00,-0.32,3257.53,,
2026.06.25 03:54:53.448,2346260,XAUUSD,buy,out,0.01,3980.24,20181913,0.00,0.00,0.00,-2.89,3254.64,,
2026.06.25 03:54:53.557,2346261,XAUUSD,buy,out,0.01,3980.24,20181914,0.00,0.00,0.00,-2.27,3252.37,,
2026.06.25 03:54:53.667,2346262,XAUUSD,sell,out,0.01,3979.90,20181915,0.00,0.00,0.00,-8.30,3244.07,,
2026.06.25 03:55:02.295,2346263,XAUUSD,buy,in,0.01,3981.14,20181916,0.00,0.00,0.00,0.00,3244.07,STR B1,
2026.06.25 03:55:13.758,2346264,XAUUSD,buy,in,0.01,3982.25,20181918,0.00,0.00,0.00,0.00,3244.07,STR B2,
2026.06.25 03:56:01.648,2346266,XAUUSD,buy,in,0.01,3983.43,20181920,0.00,0.00,0.00,0.00,3244.07,STR B3,
2026.06.25 03:57:18.178,2346267,XAUUSD,sell,in,0.01,3978.41,20181917,0.00,0.00,0.00,0.00,3244.07,STR S1,
2026.06.25 03:57:33.014,2346268,XAUUSD,sell,in,0.01,3977.12,20181919,0.00,0.00,0.00,0.00,3244.07,STR S2,
2026.06.25 03:58:18.718,2346270,XAUUSD,sell,in,0.01,3975.69,20181921,0.00,0.00,0.00,0.00,3244.07,STR S3,
2026.06.25 03:58:25.319,2346271,XAUUSD,sell,in,0.01,3974.50,20181923,0.00,0.00,0.00,0.00,3244.07,STR S4,
2026.06.25 03:58:26.194,2346275,XAUUSD,sell,in,0.01,3973.51,20181925,0.00,0.00,0.00,0.00,3244.07,STR S5,
2026.06.25 03:59:01.164,2346287,XAUUSD,buy,out,0.01,3975.61,20182031,0.00,0.00,0.00,2.80,3246.87,[sl 3975.42],
2026.06.25 03:59:01.164,2346288,XAUUSD,buy,out,0.01,3975.61,20182032,0.00,0.00,0.00,1.51,3248.38,[sl 3975.42],
2026.06.25 03:59:01.164,2346289,XAUUSD,buy,out,0.01,3975.61,20182033,0.00,0.00,0.00,0.08,3248.46,[sl 3975.42],
2026.06.25 03:59:25.492,2346291,XAUUSD,sell,in,0.01,3975.99,20182035,0.00,0.00,0.00,0.00,3248.46,STR S3,
2026.06.25 03:59:51.498,2346293,XAUUSD,sell,in,0.01,3977.23,20182037,0.00,0.00,0.00,0.00,3248.46,STR S2,
2026.06.25 04:00:36.311,2346294,XAUUSD,sell,in,0.01,3978.28,20182038,0.00,0.00,0.00,0.00,3248.46,STR S1,
2026.06.25 04:06:11.455,2346310,XAUUSD,sell,in,0.01,3972.24,20181927,0.00,0.00,0.00,0.00,3248.46,STR S6,
2026.06.25 04:07:12.411,2346313,XAUUSD,sell,in,0.01,3970.98,20181929,0.00,0.00,0.00,0.00,3248.46,STR S7,
2026.06.25 04:07:20.764,2346314,XAUUSD,buy,out,0.01,3973.61,20182056,0.00,0.00,0.00,0.89,3249.35,[sl 3973.58],
2026.06.25 04:07:20.765,2346315,XAUUSD,buy,out,0.01,3973.61,20182057,0.00,0.00,0.00,2.38,3251.73,[sl 3973.58],
2026.06.25 04:07:20.765,2346316,XAUUSD,buy,out,0.01,3973.61,20182058,0.00,0.00,0.00,3.62,3255.35,[sl 3973.58],
2026.06.25 04:07:20.765,2346317,XAUUSD,buy,out,0.01,3973.61,20182059,0.00,0.00,0.00,4.67,3260.02,[sl 3973.58],
2026.06.25 04:08:15.871,2346319,XAUUSD,sell,in,0.01,3969.36,20181931,0.00,0.00,0.00,0.00,3260.02,STR S8,
2026.06.25 04:08:22.670,2346320,XAUUSD,sell,in,0.01,3968.50,20181933,0.00,0.00,0.00,0.00,3260.02,STR S9,
2026.06.25 04:08:27.133,2346324,XAUUSD,sell,in,0.01,3966.78,20181935,0.00,0.00,0.00,0.00,3260.02,STR S10,
2026.06.25 04:08:36.814,2346331,XAUUSD,sell,in,0.01,3965.97,20181937,0.00,0.00,0.00,0.00,3260.02,STR S11,
2026.06.25 04:08:39.871,2346332,XAUUSD,sell,in,0.01,3964.81,20181939,0.00,0.00,0.00,0.00,3260.02,STR S12,
2026.06.25 04:08:47.911,2346333,XAUUSD,buy,out,0.01,3966.60,20182093,0.00,0.00,0.00,6.91,3266.93,[sl 3966.59],
2026.06.25 04:08:47.911,2346334,XAUUSD,buy,out,0.01,3966.60,20182094,0.00,0.00,0.00,5.64,3272.57,[sl 3966.59],
2026.06.25 04:08:48.210,2346335,XAUUSD,buy,out,0.01,3966.84,20182095,0.00,0.00,0.00,4.14,3276.71,[sl 3966.84],
2026.06.25 04:08:48.210,2346336,XAUUSD,buy,out,0.01,3966.84,20182096,0.00,0.00,0.00,2.52,3279.23,[sl 3966.84],
2026.06.25 04:08:48.211,2346337,XAUUSD,buy,out,0.01,3966.84,20182097,0.00,0.00,0.00,1.66,3280.89,[sl 3966.84],
2026.06.25 04:09:29.143,2346338,XAUUSD,sell,in,0.01,3968.50,20182098,0.00,0.00,0.00,0.00,3280.89,STR S9,
2026.06.25 04:10:43.648,2346339,XAUUSD,buy,out,0.01,3967.11,20182099,0.00,0.00,0.00,1.39,3282.28,[sl 3967.04],
2026.06.25 04:12:14.861,2346344,XAUUSD,sell,in,0.01,3969.77,20182105,0.00,0.00,0.00,0.00,3282.28,STR S8,
2026.06.25 04:12:20.025,2346345,XAUUSD,sell,in,0.01,3968.42,20182104,0.00,0.00,0.00,0.00,3282.28,STR S9,
2026.06.25 04:13:30.222,2346348,XAUUSD,sell,in,0.01,3963.20,20181941,0.00,0.00,0.00,0.00,3282.28,STR S13,
2026.06.25 04:13:49.016,2346351,XAUUSD,buy,out,0.01,3966.16,20182108,0.00,0.00,0.00,0.62,3282.90,[sl 3966.11],
2026.06.25 04:13:49.016,2346352,XAUUSD,buy,out,0.01,3966.16,20182109,0.00,0.00,0.00,2.26,3285.16,[sl 3966.11],
2026.06.25 04:13:49.016,2346353,XAUUSD,buy,out,0.01,3966.16,20182110,0.00,0.00,0.00,3.61,3288.77,[sl 3966.11],
2026.06.25 04:14:18.745,2346356,XAUUSD,sell,in,0.01,3967.28,20182113,0.00,0.00,0.00,0.00,3288.77,STR S10,
2026.06.25 04:14:34.437,2346357,XAUUSD,sell,in,0.01,3968.47,20182114,0.00,0.00,0.00,0.00,3288.77,STR S9,
2026.06.25 04:16:00.437,2346360,XAUUSD,sell,in,0.01,3969.75,20182117,0.00,0.00,0.00,0.00,3288.77,STR S8,
2026.06.25 04:17:55.608,2346366,XAUUSD,sell,in,0.01,3973.32,20182124,0.00,0.00,0.00,0.00,3288.77,STR S5,
2026.06.25 04:21:30.583,2346375,XAUUSD,buy,in,0.01,3984.74,20181922,0.00,0.00,0.00,0.00,3288.77,STR B4,
2026.06.25 04:21:54.213,2346378,XAUUSD,buy,in,0.01,3986.31,20181924,0.00,0.00,0.00,0.00,3288.77,STR B5,
2026.06.25 04:22:16.660,2346386,XAUUSD,buy,in,0.01,3987.19,20181926,0.00,0.00,0.00,0.00,3288.77,STR B6,
2026.06.25 04:22:37.582,2346392,XAUUSD,buy,in,0.01,3988.42,20181928,0.00,0.00,0.00,0.00,3288.77,STR B7,
2026.06.25 04:22:39.940,2346394,XAUUSD,buy,in,0.01,3990.20,20181930,0.00,0.00,0.00,0.00,3288.77,STR B8,
2026.06.25 04:23:16.016,2346399,XAUUSD,sell,out,0.01,3987.74,20182176,0.00,0.00,0.00,6.60,3295.37,[sl 3987.77],
2026.06.25 04:23:16.017,2346400,XAUUSD,sell,out,0.01,3987.74,20182177,0.00,0.00,0.00,5.49,3300.86,[sl 3987.77],
2026.06.25 04:23:16.017,2346401,XAUUSD,sell,out,0.01,3987.74,20182178,0.00,0.00,0.00,4.31,3305.17,[sl 3987.77],
2026.06.25 04:23:16.017,2346402,XAUUSD,sell,out,0.01,3987.74,20182179,0.00,0.00,0.00,3.00,3308.17,[sl 3987.77],
2026.06.25 04:23:16.017,2346403,XAUUSD,sell,out,0.01,3987.74,20182180,0.00,0.00,0.00,1.43,3309.60,[sl 3987.77],
2026.06.25 04:23:16.017,2346404,XAUUSD,sell,out,0.01,3987.74,20182181,0.00,0.00,0.00,0.55,3310.15,[sl 3987.77],
2026.06.25 04:24:06.623,2346409,XAUUSD,buy,in,0.01,3990.93,20181932,0.00,0.00,0.00,0.00,3310.15,STR B9,
2026.06.25 04:24:36.820,2346410,XAUUSD,buy,in,0.01,3987.15,20182186,0.00,0.00,0.00,0.00,3310.15,STR B6,
2026.06.25 04:25:01.447,2346411,XAUUSD,buy,in,0.01,3986.05,20182187,0.00,0.00,0.00,0.00,3310.15,STR B5,
2026.06.25 04:30:04.118,2346412,XAUUSD,buy,in,0.01,3983.51,20182189,0.00,0.00,0.00,0.00,3310.15,STR B3,
2026.06.25 04:30:17.823,2346414,XAUUSD,sell,in,0.01,3978.44,20182128,0.00,0.00,0.00,0.00,3310.15,STR S1,
2026.06.25 04:30:38.175,2346415,XAUUSD,buy,in,0.01,3981.13,20182191,0.00,0.00,0.00,0.00,3310.15,STR B1,
2026.06.25 04:32:44.631,2346421,XAUUSD,buy,in,0.01,3982.20,20182190,0.00,0.00,0.00,0.00,3310.15,STR B2,
2026.06.25 04:35:03.173,2346426,XAUUSD,buy,in,0.01,3984.83,20182188,0.00,0.00,0.00,0.00,3310.15,STR B4,
2026.06.25 04:38:03.315,2346427,XAUUSD,sell,out,0.01,3985.29,20182201,0.00,0.00,0.00,0.46,3310.61,[sl 3985.33],
2026.06.25 04:38:03.315,2346428,XAUUSD,sell,out,0.01,3985.29,20182202,0.00,0.00,0.00,1.78,3312.39,[sl 3985.33],
2026.06.25 04:38:03.315,2346429,XAUUSD,sell,out,0.01,3985.29,20182203,0.00,0.00,0.00,3.09,3315.48,[sl 3985.33],
2026.06.25 04:38:03.316,2346430,XAUUSD,sell,out,0.01,3985.29,20182204,0.00,0.00,0.00,4.16,3319.64,[sl 3985.33],
2026.06.25 04:38:36.535,2346433,XAUUSD,buy,in,0.01,3983.81,20182206,0.00,0.00,0.00,0.00,3319.64,STR B3,
2026.06.25 04:38:43.656,2346436,XAUUSD,buy,in,0.01,3984.68,20182205,0.00,0.00,0.00,0.00,3319.64,STR B4,
2026.06.25 04:41:14.878,2346438,XAUUSD,sell,in,0.01,3977.15,20182127,0.00,0.00,0.00,0.00,3319.64,STR S2,
2026.06.25 04:42:01.654,2346443,XAUUSD,sell,in,0.01,3975.83,20182126,0.00,0.00,0.00,0.00,3319.64,STR S3,
2026.06.25 04:42:08.471,2346444,XAUUSD,sell,in,0.01,3974.74,20182125,0.00,0.00,0.00,0.00,3319.64,STR S4,
2026.06.25 04:43:07.545,2346445,XAUUSD,buy,out,0.01,3977.83,20182217,0.00,0.00,0.00,0.61,3320.25,[sl 3977.82],
2026.06.25 04:44:29.894,2346448,XAUUSD,sell,in,0.01,3978.44,20182220,0.00,0.00,0.00,0.00,3320.25,STR S1,
2026.06.25 04:45:30.097,2346449,XAUUSD,buy,in,0.01,3980.99,20182212,0.00,0.00,0.00,0.00,3320.25,STR B1,
2026.06.25 04:45:39.831,2346450,XAUUSD,buy,in,0.01,3982.31,20182211,0.00,0.00,0.00,0.00,3320.25,STR B2,
2026.06.25 04:49:24.605,2346460,XAUUSD,sell,out,0.01,3981.13,20182230,0.00,0.00,0.00,0.14,3320.39,[sl 3981.14],
2026.06.25 04:50:53.262,2346463,XAUUSD,buy,in,0.01,3980.95,20182233,0.00,0.00,0.00,0.00,3320.39,STR B1,
2026.06.25 05:00:49.559,2346470,XAUUSD,sell,out,0.01,3981.73,20182240,0.00,0.00,0.00,0.78,3321.17,[sl 3981.78],
2026.06.25 05:02:25.878,2346475,XAUUSD,sell,out,0.01,3986.02,20182245,0.00,0.00,0.00,-0.03,3321.14,[sl 3986.46],
2026.06.25 05:02:25.879,2346476,XAUUSD,sell,out,0.01,3986.02,20182246,0.00,0.00,0.00,1.34,3322.48,[sl 3986.46],
2026.06.25 05:02:25.879,2346477,XAUUSD,sell,out,0.01,3986.02,20182247,0.00,0.00,0.00,2.21,3324.69,[sl 3986.47],
2026.06.25 05:02:25.879,2346478,XAUUSD,sell,out,0.01,3986.02,20182248,0.00,0.00,0.00,3.71,3328.40,[sl 3986.46],
2026.06.25 05:03:45.190,2346481,XAUUSD,buy,in,0.01,3982.48,20182254,0.00,0.00,0.00,0.00,3328.40,STR B2,
2026.06.25 05:04:14.322,2346486,XAUUSD,buy,in,0.01,3983.46,20182253,0.00,0.00,0.00,0.00,3328.40,STR B3,
2026.06.25 05:08:27.098,2346487,XAUUSD,buy,out,0.01,3977.33,20182260,0.00,0.00,0.00,1.11,3329.51,[sl 3977.32],
2026.06.25 05:10:06.479,2346494,XAUUSD,sell,in,0.01,3971.95,20182123,0.00,0.00,0.00,0.00,3329.51,STR S6,
2026.06.25 05:10:08.575,2346495,XAUUSD,sell,in,0.01,3970.95,20182122,0.00,0.00,0.00,0.00,3329.51,STR S7,
2026.06.25 05:10:22.383,2346496,XAUUSD,buy,out,0.01,3974.04,20182266,0.00,0.00,0.00,0.70,3330.21,[sl 3973.94],
2026.06.25 05:10:22.383,2346497,XAUUSD,buy,out,0.01,3974.04,20182267,0.00,0.00,0.00,1.79,3332.00,[sl 3973.94],
2026.06.25 05:10:22.383,2346498,XAUUSD,buy,out,0.01,3974.04,20182268,0.00,0.00,0.00,3.11,3335.11,[sl 3974.01],
2026.06.25 05:14:10.544,2346517,XAUUSD,buy,out,0.01,3969.31,20182310,0.00,0.00,0.00,0.44,3335.55,[sl 3969.26],
2026.06.25 05:14:10.545,2346518,XAUUSD,buy,out,0.01,3969.31,20182311,0.00,0.00,0.00,1.64,3337.19,[sl 3969.26],
2026.06.25 05:14:10.545,2346519,XAUUSD,buy,out,0.01,3969.31,20182312,0.00,0.00,0.00,2.64,3339.83,[sl 3969.26],
2026.06.25 05:14:10.545,2346520,XAUUSD,buy,out,0.01,3969.31,20182313,0.00,0.00,0.00,4.01,3343.84,[sl 3969.26],
2026.06.25 05:15:07.182,2346523,XAUUSD,sell,in,0.01,3969.02,20182314,0.00,0.00,0.00,0.00,3343.84,STR S8,
2026.06.25 05:17:09.245,2346528,XAUUSD,sell,in,0.01,3974.67,20182323,0.00,0.00,0.00,0.00,3343.84,STR S4,
2026.06.25 05:18:03.169,2346530,XAUUSD,sell,in,0.01,3977.21,20182325,0.00,0.00,0.00,0.00,3343.84,STR S2,
2026.06.25 05:19:09.490,2346535,XAUUSD,buy,in,0.01,3981.40,20182259,0.00,0.00,0.00,0.00,3343.84,STR B1,
2026.06.25 05:21:23.848,2346536,XAUUSD,sell,in,0.01,3978.43,20182326,0.00,0.00,0.00,0.00,3343.84,STR S1,
2026.06.25 05:21:31.293,2346537,XAUUSD,sell,in,0.01,3975.94,20182324,0.00,0.00,0.00,0.00,3343.84,STR S3,
2026.06.25 05:24:52.826,2346543,XAUUSD,sell,in,0.01,3973.51,20182321,0.00,0.00,0.00,0.00,3343.84,STR S5,
2026.06.25 05:28:08.697,2346545,XAUUSD,buy,out,0.01,3975.69,20182383,0.00,0.00,0.00,0.25,3344.09,[sl 3975.55],
2026.06.25 05:28:08.697,2346546,XAUUSD,buy,out,0.01,3975.69,20182384,0.00,0.00,0.00,1.52,3345.61,[sl 3975.55],
2026.06.25 05:28:08.697,2346547,XAUUSD,buy,out,0.01,3975.69,20182385,0.00,0.00,0.00,2.74,3348.35,[sl 3975.55],
2026.06.25 05:29:40.970,2346548,XAUUSD,sell,in,0.01,3975.94,20182386,0.00,0.00,0.00,0.00,3348.35,STR S3,
2026.06.25 05:31:06.630,2346555,XAUUSD,sell,in,0.01,3972.14,20182320,0.00,0.00,0.00,0.00,3348.35,STR S6,
2026.06.25 05:34:04.205,2346564,XAUUSD,buy,out,0.01,3975.06,20182401,0.00,0.00,0.00,0.88,3349.23,[sl 3974.82],
2026.06.25 05:36:21.412,2346565,XAUUSD,sell,in,0.01,3971.03,20182319,0.00,0.00,0.00,0.00,3349.23,STR S7,
2026.06.25 05:39:44.829,2346567,XAUUSD,buy,out,0.01,3972.33,20182402,0.00,0.00,0.00,-0.19,3349.04,[sl 3972.01],
2026.06.25 05:39:44.829,2346568,XAUUSD,buy,out,0.01,3972.33,20182403,0.00,0.00,0.00,1.18,3350.22,[sl 3972.05],
2026.06.25 05:39:44.829,2346569,XAUUSD,buy,out,0.01,3972.33,20182404,0.00,0.00,0.00,2.34,3352.56,[sl 3972.05],
2026.06.25 05:43:16.221,2346570,XAUUSD,sell,in,0.01,3972.26,20182405,0.00,0.00,0.00,0.00,3352.56,STR S6,
2026.06.25 05:45:09.472,2346581,XAUUSD,sell,in,0.01,3975.96,20182418,0.00,0.00,0.00,0.00,3352.56,STR S3,
2026.06.25 05:46:07.817,2346583,XAUUSD,sell,in,0.01,3978.33,20182420,0.00,0.00,0.00,0.00,3352.56,STR S1,
2026.06.25 05:47:48.772,2346585,XAUUSD,buy,in,0.01,3984.69,20182250,0.00,0.00,0.00,0.00,3352.56,STR B4,
2026.06.25 05:48:05.787,2346588,XAUUSD,sell,out,0.01,3981.43,20182423,0.00,0.00,0.00,0.03,3352.59,[sl 3981.77],
2026.06.25 05:49:17.254,2346591,XAUUSD,buy,in,0.01,3986.24,20182249,0.00,0.00,0.00,0.00,3352.59,STR B5,
2026.06.25 05:51:42.620,2346595,XAUUSD,buy,in,0.01,3992.11,20181934,0.00,0.00,0.00,0.00,3352.59,STR B10,
2026.06.25 05:51:46.258,2346596,XAUUSD,buy,in,0.01,3993.35,20181936,0.00,0.00,0.00,0.00,3352.59,STR B11,
2026.06.25 05:51:48.552,2346597,XAUUSD,buy,in,0.01,3994.93,20181938,0.00,0.00,0.00,0.00,3352.59,STR B12,
2026.06.25 05:51:48.896,2346598,XAUUSD,sell,in,0.05,3995.06,20182427,0.00,0.00,0.00,0.00,3352.59,STR AVS,
2026.06.25 05:51:50.149,2346600,XAUUSD,buy,in,0.01,3995.99,20181940,0.00,0.00,0.00,0.00,3352.59,STR B13,
2026.06.25 05:52:35.678,2346612,XAUUSD,buy,in,0.01,3997.10,20181942,0.00,0.00,0.00,0.00,3352.59,STR B14,
2026.06.25 05:52:37.632,2346613,XAUUSD,buy,in,0.01,3998.31,20181944,0.00,0.00,0.00,0.00,3352.59,STR B15,
2026.06.25 05:53:32.699,2346617,XAUUSD,sell,out,0.01,3995.39,20182465,0.00,0.00,0.00,6.97,3359.56,[sl 3995.46],
2026.06.25 05:53:32.700,2346618,XAUUSD,sell,out,0.01,3995.39,20182466,0.00,0.00,0.00,5.19,3364.75,[sl 3995.56],
2026.06.25 05:53:32.700,2346619,XAUUSD,sell,out,0.01,3995.39,20182467,0.00,0.00,0.00,4.46,3369.21,[sl 3995.72],
2026.06.25 05:53:32.700,2346620,XAUUSD,sell,out,0.01,3995.39,20182468,0.00,0.00,0.00,3.28,3372.49,[sl 3995.61],
2026.06.25 05:53:32.701,2346621,XAUUSD,sell,out,0.01,3995.39,20182469,0.00,0.00,0.00,2.04,3374.53,[sl 3995.46],
2026.06.25 05:53:32.701,2346622,XAUUSD,sell,out,0.01,3995.39,20182470,0.00,0.00,0.00,0.46,3374.99,[sl 3995.46],
2026.06.25 05:53:32.701,2346623,XAUUSD,sell,out,0.01,3995.39,20182471,0.00,0.00,0.00,8.24,3383.23,[sl 3995.46],
2026.06.25 05:53:32.701,2346624,XAUUSD,sell,out,0.01,3995.39,20182472,0.00,0.00,0.00,9.15,3392.38,[sl 3995.46],
2026.06.25 05:53:32.701,2346625,XAUUSD,sell,out,0.01,3995.39,20182473,0.00,0.00,0.00,10.70,3403.08,[sl 3995.46],
2026.06.25 05:53:32.701,2346626,XAUUSD,sell,out,0.01,3995.39,20182474,0.00,0.00,0.00,11.93,3415.01,[sl 3995.46],
2026.06.25 05:53:32.702,2346627,XAUUSD,sell,out,0.01,3995.39,20182475,0.00,0.00,0.00,12.91,3427.92,[sl 3995.46],
2026.06.25 05:55:57.607,2346630,XAUUSD,buy,in,0.03,3999.55,20181946,0.00,0.00,0.00,0.00,3427.92,STR B16,
2026.06.25 05:56:23.523,2346635,XAUUSD,buy,in,0.03,4000.90,20181948,0.00,0.00,0.00,0.00,3427.92,STR B17,
2026.06.25 05:56:47.077,2346636,XAUUSD,sell,out,0.01,3997.92,20182482,0.00,0.00,0.00,1.93,3429.85,[sl 3998.01],
2026.06.25 05:56:47.077,2346637,XAUUSD,sell,out,0.01,3997.92,20182483,0.00,0.00,0.00,0.82,3430.67,[sl 3998.01],
2026.06.25 05:58:09.690,2346638,XAUUSD,buy,in,0.01,3996.02,20182485,0.00,0.00,0.00,0.00,3430.67,STR B13,
2026.06.25 05:58:25.024,2346641,XAUUSD,buy,in,0.01,3997.79,20182484,0.00,0.00,0.00,0.00,3430.67,STR B14,
2026.06.25 06:01:32.500,2346648,XAUUSD,buy,in,0.01,3994.68,20182494,0.00,0.00,0.00,0.00,3430.67,STR B12,
2026.06.25 06:11:17.314,2346667,XAUUSD,buy,in,0.01,3992.23,20182514,0.00,0.00,0.00,0.00,3430.67,STR B10,
2026.06.25 06:16:05.073,2346669,XAUUSD,buy,in,0.01,3990.90,20182515,0.00,0.00,0.00,0.00,3430.67,STR B9,
2026.06.25 06:17:36.288,2346670,XAUUSD,buy,in,0.01,3989.66,20182516,0.00,0.00,0.00,0.00,3430.67,STR B8,
2026.06.25 06:21:19.638,2346673,XAUUSD,buy,in,0.01,3993.71,20182513,0.00,0.00,0.00,0.00,3430.67,STR B11,
2026.06.25 06:25:21.389,2346676,XAUUSD,sell,out,0.01,3994.18,20182525,0.00,0.00,0.00,0.47,3431.14,[sl 3994.23],
2026.06.25 06:25:21.390,2346677,XAUUSD,sell,out,0.01,3994.18,20182526,0.00,0.00,0.00,1.95,3433.09,[sl 3994.23],
2026.06.25 06:25:21.390,2346678,XAUUSD,sell,out,0.01,3994.18,20182527,0.00,0.00,0.00,3.28,3436.37,[sl 3994.22],
2026.06.25 06:25:21.390,2346679,XAUUSD,sell,out,0.01,3994.18,20182528,0.00,0.00,0.00,4.52,3440.89,[sl 3994.20],
2026.06.25 06:31:25.375,2346684,XAUUSD,sell,out,0.01,3994.39,20182533,0.00,0.00,0.00,-0.29,3440.60,[sl 3994.87],
2026.06.25 06:33:50.755,2346685,XAUUSD,buy,in,0.01,3992.30,20182536,0.00,0.00,0.00,0.00,3440.60,STR B10,
2026.06.25 06:34:48.558,2346690,XAUUSD,buy,in,0.01,3991.22,20182541,0.00,0.00,0.00,0.00,3440.60,STR B9,
2026.06.25 06:36:04.951,2346697,XAUUSD,buy,in,0.01,3989.64,20182546,0.00,0.00,0.00,0.00,3440.60,STR B8,
2026.06.25 06:40:08.915,2346698,XAUUSD,buy,in,0.01,3988.49,20182549,0.00,0.00,0.00,0.00,3440.60,STR B7,
2026.06.25 06:41:25.418,2346704,XAUUSD,buy,in,0.01,3984.68,20182556,0.00,0.00,0.00,0.00,3440.60,STR B4,
2026.06.25 06:42:03.508,2346705,XAUUSD,buy,in,0.01,3985.98,20182554,0.00,0.00,0.00,0.00,3440.60,STR B5,
2026.06.25 06:42:58.869,2346706,XAUUSD,buy,in,0.01,3987.35,20182550,0.00,0.00,0.00,0.00,3440.60,STR B6,
2026.06.25 06:45:17.688,2346708,XAUUSD,buy,in,0.01,3993.36,20182535,0.00,0.00,0.00,0.00,3440.60,STR B11,
2026.06.25 06:45:21.222,2346711,XAUUSD,buy,in,0.01,3995.03,20182534,0.00,0.00,0.00,0.00,3440.60,STR B12,
2026.06.25 06:48:33.497,2346714,XAUUSD,sell,out,0.01,3992.89,20182563,0.00,0.00,0.00,0.59,3441.19,[sl 3992.94],
2026.06.25 06:48:33.498,2346715,XAUUSD,sell,out,0.01,3992.89,20182564,0.00,0.00,0.00,1.67,3442.86,[sl 3992.94],
2026.06.25 06:48:33.498,2346716,XAUUSD,sell,out,0.01,3992.89,20182565,0.00,0.00,0.00,3.25,3446.11,[sl 3992.94],
2026.06.25 06:48:33.498,2346717,XAUUSD,sell,out,0.01,3992.89,20182566,0.00,0.00,0.00,4.40,3450.51,[sl 3992.94],
2026.06.25 06:48:33.499,2346718,XAUUSD,sell,out,0.01,3992.89,20182567,0.00,0.00,0.00,5.54,3456.05,[sl 3992.94],
2026.06.25 06:48:33.499,2346719,XAUUSD,sell,out,0.01,3992.89,20182568,0.00,0.00,0.00,6.91,3462.96,[sl 3992.94],
2026.06.25 06:48:33.499,2346720,XAUUSD,sell,out,0.01,3992.89,20182569,0.00,0.00,0.00,8.21,3471.17,[sl 3992.94],
2026.06.25 07:01:00.053,2346721,XAUUSD,sell,out,0.01,3994.52,20182570,0.00,0.00,0.00,1.16,3472.33,[sl 3994.60],
2026.06.25 07:05:11.454,2346722,XAUUSD,sell,out,0.01,3995.53,20182571,0.00,0.00,0.00,0.50,3472.83,[sl 3995.59],
2026.06.25 07:07:41.769,2346723,XAUUSD,buy,in,0.01,3993.92,20182573,0.00,0.00,0.00,0.00,3472.83,STR B11,
2026.06.25 07:08:11.842,2346724,XAUUSD,buy,in,0.01,3994.89,20182572,0.00,0.00,0.00,0.00,3472.83,STR B12,
2026.06.25 07:10:15.895,2346729,XAUUSD,sell,out,0.01,3997.52,20182578,0.00,0.00,0.00,-0.79,3472.04,[sl 3998.47],
2026.06.25 07:10:44.227,2346730,XAUUSD,buy,in,0.01,3998.47,20182579,0.00,0.00,0.00,0.00,3472.04,STR B15,
2026.06.25 07:11:45.826,2346731,XAUUSD,sell,out,0.01,3996.78,20182580,0.00,0.00,0.00,0.76,3472.80,[sl 3996.80],
2026.06.25 07:11:45.826,2346732,XAUUSD,sell,out,0.01,3996.78,20182581,0.00,0.00,0.00,1.89,3474.69,[sl 3996.80],
2026.06.25 07:11:45.826,2346733,XAUUSD,sell,out,0.01,3996.78,20182582,0.00,0.00,0.00,2.86,3477.55,[sl 3996.80],
2026.06.25 07:18:10.564,2346734,XAUUSD,buy,in,0.01,3992.27,20182586,0.00,0.00,0.00,0.00,3477.55,STR B10,
2026.06.25 07:19:09.025,2346736,XAUUSD,buy,in,0.01,3991.01,20182587,0.00,0.00,0.00,0.00,3477.55,STR B9,
2026.06.25 07:21:05.629,2346737,XAUUSD,buy,in,0.01,3993.39,20182585,0.00,0.00,0.00,0.00,3477.55,STR B11,
2026.06.25 07:23:33.367,2346746,XAUUSD,sell,out,0.01,3991.36,20182596,0.00,0.00,0.00,0.35,3477.90,[sl 3991.36],
2026.06.25 07:24:01.234,2346747,XAUUSD,buy,in,0.01,3994.85,20182584,0.00,0.00,0.00,0.00,3477.90,STR B12,
2026.06.25 07:25:00.239,2346748,XAUUSD,buy,in,0.01,3995.94,20182583,0.00,0.00,0.00,0.00,3477.90,STR B13,
2026.06.25 07:25:25.885,2346749,XAUUSD,sell,out,0.01,3996.32,20182597,0.00,0.00,0.00,0.38,3478.28,[sl 3996.42],
2026.06.25 07:25:25.885,2346750,XAUUSD,sell,out,0.01,3996.32,20182598,0.00,0.00,0.00,1.47,3479.75,[sl 3996.42],
2026.06.25 07:25:25.885,2346751,XAUUSD,sell,out,0.01,3996.32,20182599,0.00,0.00,0.00,2.93,3482.68,[sl 3996.42],
