kind,t,cycle,side,lvl,vol,price,open_p,close_p,profit,reason,anchor,step
fill,2026-07-23T14:19:15.449000,79,B,2,0.01,4077.9449999999997,,,,,,
fill,2026-07-23T14:24:35.603000,79,S,1,0.01,4071.235,,,,,,
fill,2026-07-23T14:24:35.603000,79,S,2,0.01,4071.235,,,,,,
fill,2026-07-23T14:30:23.304000,79,S,3,0.01,4069.565,,,,,,
fill,2026-07-23T14:31:24.869000,79,S,4,0.01,4068.275,,,,,,
close,2026-07-23T14:34:51.469000,79,S,1,0.01,,4071.235,4071.14,0.09500000000025466,sl,,
close,2026-07-23T14:34:51.469000,79,S,2,0.01,,4071.235,4071.14,0.09500000000025466,sl,,
order_place,2026-07-23T14:35:38.898000,79,S,2,0.01,4071.69,,,,,,
fill,2026-07-23T14:36:41.343000,79,S,5,0.01,4066.915,,,,,,
fill,2026-07-23T14:36:41.343000,79,S,2,0.01,4066.915,,,,,,
fill,2026-07-23T14:37:20.014000,79,S,6,0.01,4065.585,,,,,,
fill,2026-07-23T14:37:21.016000,79,S,7,0.01,4063.915,,,,,,
close,2026-07-23T14:37:22.193000,79,S,3,0.01,,4069.565,4065.42,4.144999999999982,sl,,
close,2026-07-23T14:37:22.193000,79,S,4,0.01,,4068.275,4065.42,2.855000000000018,sl,,
close,2026-07-23T14:38:08.512000,79,S,5,0.01,,4066.915,4066.78,0.13499999999976353,sl,,
close,2026-07-23T14:38:08.512000,79,S,2,0.01,,4066.915,4066.78,0.13499999999976353,sl,,
order_place,2026-07-23T14:40:08.954000,79,S,3,0.01,4070.34,,,,,,
order_place,2026-07-23T14:40:08.954000,79,S,4,0.01,4068.98,,,,,,
order_place,2026-07-23T14:40:08.954000,79,S,5,0.01,4067.62,,,,,,
order_place,2026-07-23T14:40:08.954000,79,S,2,0.01,4071.69,,,,,,
fill,2026-07-23T14:40:41.704000,79,S,2,0.01,4070.7850000000003,,,,,,
fill,2026-07-23T14:42:07.235000,79,S,3,0.01,4069.5750000000003,,,,,,
fill,2026-07-23T14:42:33.949000,79,S,4,0.01,4068.255,,,,,,
close,2026-07-23T14:44:38.614000,79,S,2,0.01,,4070.7850000000003,4070.59,0.1950000000001637,sl,,
fill,2026-07-23T14:45:54.395000,79,S,5,0.01,4066.385,,,,,,
close,2026-07-23T14:47:45.868000,79,S,3,0.01,,4069.5750000000003,4066.77,2.805000000000291,sl,,
fill,2026-07-23T14:54:14.166000,79,S,8,0.01,4062.8450000000003,,,,,,
close,2026-07-23T14:54:54.548000,79,S,4,0.01,,4068.255,4064.07,4.184999999999945,sl,,
close,2026-07-23T14:56:57.175000,79,S,6,0.01,,4065.585,4065.4300000000003,0.15499999999974534,sl,,
close,2026-07-23T14:56:57.175000,79,S,5,0.01,,4066.385,4065.4300000000003,0.9549999999999272,sl,,
fill,2026-07-23T14:59:42.457000,79,S,9,0.01,4061.4950000000003,,,,,,
fill,2026-07-23T15:01:04.555000,79,S,10,0.01,4060.025,,,,,,
fill,2026-07-23T15:01:29.899000,79,S,11,0.06,4058.815,,,,,,
fill,2026-07-23T15:01:30.932000,79,S,12,0.06,4057.4750000000004,,,,,,
fill,2026-07-23T15:01:45.792000,79,S,13,0.06,4056.0950000000003,,,,,,
fill,2026-07-23T15:01:46.773000,79,S,14,0.06,4054.795,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,3,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,4,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,5,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,6,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,7,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,8,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,9,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,10,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,11,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,12,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,13,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,14,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,15,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,15,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,16,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,16,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,17,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,17,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,18,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,18,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,19,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,19,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,20,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,20,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,21,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,21,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,22,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,22,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,23,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,23,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,24,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,24,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,25,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,25,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,26,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,26,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,27,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,27,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,28,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,28,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,29,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,29,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,B,30,,,,,,,,
order_cancel,2026-07-23T15:01:46.773000,79,S,30,,,,,,,,
close,2026-07-23T15:01:46.773000,79,B,1,0.01,,4075.915,4054.795,-21.11999999999989,basket_target,,
close,2026-07-23T15:01:46.773000,79,B,2,0.01,,4077.9449999999997,4054.795,-23.149999999999636,basket_target,,
close,2026-07-23T15:01:46.773000,79,S,7,0.01,,4063.915,4054.9449999999997,8.970000000000255,basket_target,,
close,2026-07-23T15:01:46.773000,79,S,8,0.01,,4062.8450000000003,4054.9449999999997,7.900000000000546,basket_target,,
close,2026-07-23T15:01:46.773000,79,S,9,0.01,,4061.4950000000003,4054.9449999999997,6.5500000000006375,basket_target,,
close,2026-07-23T15:01:46.773000,79,S,10,0.01,,4060.025,4054.9449999999997,5.080000000000382,basket_target,,
close,2026-07-23T15:01:46.773000,79,S,11,0.06,,4058.815,4054.9449999999997,23.220000000002074,basket_target,,
close,2026-07-23T15:01:46.773000,79,S,12,0.06,,4057.4750000000004,4054.9449999999997,15.180000000003929,basket_target,,
close,2026-07-23T15:01:46.773000,79,S,13,0.06,,4056.0950000000003,4054.9449999999997,6.900000000003274,basket_target,,
close,2026-07-23T15:01:46.773000,79,S,14,0.06,,4054.795,4054.9449999999997,-0.8999999999978171,basket_target,,
cycle_close,2026-07-23T15:01:46.773000,79,,,,,,,,basket_target,,
order_place,2026-07-23T15:02:00.116000,80,B,1,0.01,4057.73,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,1,0.01,4055.03,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,2,0.01,4059.08,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,2,0.01,4053.6800000000003,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,3,0.01,4060.44,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,3,0.01,4052.32,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,4,0.01,4061.79,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,4,0.01,4050.9700000000003,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,5,0.01,4063.14,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,5,0.01,4049.62,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,6,0.01,4064.4900000000002,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,6,0.01,4048.27,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,7,0.01,4065.84,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,7,0.01,4046.92,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,8,0.01,4067.2000000000003,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,8,0.01,4045.56,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,9,0.01,4068.55,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,9,0.01,4044.21,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,10,0.01,4069.9,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,10,0.01,4042.86,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,11,0.06,4071.25,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,11,0.06,4041.51,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,12,0.06,4072.61,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,12,0.06,4040.15,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,13,0.06,4073.96,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,13,0.06,4038.8,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,14,0.06,4075.31,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,14,0.06,4037.4500000000003,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,15,0.06,4076.6600000000003,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,15,0.06,4036.1,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,16,0.06,4078.01,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,16,0.06,4034.75,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,17,0.06,4079.37,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,17,0.06,4033.39,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,18,0.06,4080.7200000000003,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,18,0.06,4032.04,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,19,0.06,4082.07,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,19,0.06,4030.69,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,20,0.06,4083.42,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,20,0.06,4029.34,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,21,0.15,4084.77,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,21,0.15,4027.9900000000002,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,22,0.15,4086.13,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,22,0.15,4026.63,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,23,0.15,4087.48,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,23,0.15,4025.28,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,24,0.15,4088.83,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,24,0.15,4023.9300000000003,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,25,0.15,4090.1800000000003,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,25,0.15,4022.58,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,26,0.15,4091.54,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,26,0.15,4021.2200000000003,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,27,0.15,4092.89,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,27,0.15,4019.87,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,28,0.15,4094.2400000000002,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,28,0.15,4018.52,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,29,0.15,4095.59,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,29,0.15,4017.17,,,,,,
order_place,2026-07-23T15:02:00.116000,80,B,30,0.15,4096.9400000000005,,,,,,
order_place,2026-07-23T15:02:00.116000,80,S,30,0.15,4015.82,,,,,,
deploy,2026-07-23T15:02:00.116000,80,,,,,,,,,4056.38,1.3521266666666667
fill,2026-07-23T15:02:07.849000,80,B,1,0.01,4057.805,,,,,,
fill,2026-07-23T15:05:40.502000,80,S,1,0.01,4053.275,,,,,,
fill,2026-07-23T15:05:40.502000,80,S,2,0.01,4053.275,,,,,,
fill,2026-07-23T15:06:11.570000,80,S,3,0.01,4052.065,,,,,,
fill,2026-07-23T15:06:13.764000,80,S,4,0.01,4050.045,,,,,,
fill,2026-07-23T15:06:32.730000,80,S,5,0.01,4049.0350000000003,,,,,,
fill,2026-07-23T15:06:36.649000,80,S,6,0.01,4048.105,,,,,,
fill,2026-07-23T15:06:37.758000,80,S,7,0.01,4046.7650000000003,,,,,,
close,2026-07-23T15:06:39.386000,80,S,1,0.01,,4053.275,4048.27,5.005000000000109,sl,,
